n,t,mx,z,norm
5.600000000000000000e+01,3.518583772020568290e+02,4.489876627922058105e-01,4.489876627922058105e-01,1.000000000000000000e+00
5.700000000000000000e+01,3.581415625092363939e+02,-9.766294956207275391e-01,9.766294956207275391e-01,1.000000000000000000e+00
5.800000000000000000e+01,3.644247478164160157e+02,4.214886426925659180e-01,4.214886426925659180e-01,1.000000000000000000e+00
5.900000000000000000e+01,3.707079331235955806e+02,-9.760189056396484375e-01,9.760189056396484375e-01,1.000000000000000000e+00
6.000000000000000000e+01,3.769911184307751455e+02,3.941049575805664062e-01,3.941049575805664062e-01,1.000000119209289551e+00
6.100000000000000000e+01,3.832743037379547673e+02,-9.753869771957397461e-01,9.753869771957397461e-01,1.000000000000000000e+00
6.200000000000000000e+01,3.895574890451343322e+02,3.668856620788574219e-01,3.668856620788574219e-01,1.000000000000000000e+00
6.300000000000000000e+01,3.958406743523139539e+02,-9.747343063354492188e-01,9.747343063354492188e-01,1.000000000000000000e+00
6.400000000000000000e+01,4.021238596594935188e+02,3.398796319961547852e-01,3.398796319961547852e-01,1.000000000000000000e+00
6.500000000000000000e+01,4.084070449666730838e+02,-9.740607738494873047e-01,9.740607738494873047e-01,1.000000000000000000e+00
6.600000000000000000e+01,4.146902302738527055e+02,3.131192922592163086e-01,3.131192922592163086e-01,1.000000000000000000e+00
6.700000000000000000e+01,4.209734155810322704e+02,-9.733661413192749023e-01,9.733661413192749023e-01,9.999999403953552246e-01
6.800000000000000000e+01,4.272566008882118922e+02,2.866365909576416016e-01,2.866365909576416016e-01,9.999999403953552246e-01
6.900000000000000000e+01,4.335397861953914571e+02,-9.726506471633911133e-01,9.726506471633911133e-01,1.000000000000000000e+00
7.000000000000000000e+01,4.398229715025710220e+02,2.604692578315734863e-01,2.604692578315734863e-01,9.999999403953552246e-01
7.100000000000000000e+01,4.461061568097506438e+02,-9.719144105911254883e-01,9.719144105911254883e-01,1.000000000000000000e+00
7.200000000000000000e+01,4.523893421169302087e+02,2.346392124891281128e-01,2.346392124891281128e-01,1.000000000000000000e+00
7.300000000000000000e+01,4.586725274241097736e+02,-9.711572527885437012e-01,9.711572527885437012e-01,9.999999403953552246e-01
7.400000000000000000e+01,4.649557127312893954e+02,2.091709971427917480e-01,2.091709971427917480e-01,1.000000000000000000e+00
7.500000000000000000e+01,4.712388980384689603e+02,-9.703793525695800781e-01,9.703793525695800781e-01,1.000000000000000000e+00
7.600000000000000000e+01,4.775220833456485252e+02,1.840834915637969971e-01,1.840834915637969971e-01,1.000000000000000000e+00
7.700000000000000000e+01,4.838052686528281470e+02,-9.695807695388793945e-01,9.695807695388793945e-01,1.000000000000000000e+00
7.800000000000000000e+01,4.900884539600077119e+02,1.593978106975555420e-01,1.593978106975555420e-01,9.999999403953552246e-01
7.900000000000000000e+01,4.963716392671873336e+02,-9.687616825103759766e-01,9.687616825103759766e-01,1.000000000000000000e+00
8.000000000000000000e+01,5.026548245743668986e+02,1.351354420185089111e-01,1.351354420185089111e-01,1.000000000000000000e+00
