n,t,mx,z,norm
1.800000000000000000e+01,1.130973355292325522e+02,9.613311290740966797e-01,9.613311290740966797e-01,1.000000000000000000e+00
1.900000000000000000e+01,1.193805208364121313e+02,-9.926806092262268066e-01,9.926806092262268066e-01,1.000000000000000000e+00
2.000000000000000000e+01,1.256637061435917246e+02,9.613276720046997070e-01,9.613276720046997070e-01,1.000000000000000000e+00
2.100000000000000000e+01,1.319468914507713180e+02,-9.926806092262268066e-01,9.926806092262268066e-01,1.000000000000000000e+00
2.200000000000000000e+01,1.382300767579508829e+02,9.613236188888549805e-01,9.613236188888549805e-01,9.999999403953552246e-01
2.300000000000000000e+01,1.445132620651304762e+02,-9.926806688308715820e-01,9.926806688308715820e-01,9.999999403953552246e-01
2.400000000000000000e+01,1.507964473723100696e+02,9.613194465637207031e-01,9.613194465637207031e-01,1.000000000000000000e+00
2.500000000000000000e+01,1.570796326794896629e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000000000000000e+00
2.600000000000000000e+01,1.633628179866692562e+02,9.613146185874938965e-01,9.613146185874938965e-01,9.999999403953552246e-01
2.700000000000000000e+01,1.696460032938488212e+02,-9.926807284355163574e-01,9.926807284355163574e-01,1.000000000000000000e+00
2.800000000000000000e+01,1.759291886010284145e+02,9.613097310066223145e-01,9.613097310066223145e-01,1.000000000000000000e+00
2.900000000000000000e+01,1.822123739082080078e+02,-9.926806688308715820e-01,9.926806688308715820e-01,9.999999403953552246e-01
3.000000000000000000e+01,1.884955592153875727e+02,9.613044261932373047e-01,9.613044261932373047e-01,1.000000000000000000e+00
3.100000000000000000e+01,1.947787445225671661e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000000000000000e+00
3.200000000000000000e+01,2.010619298297467594e+02,9.612985849380493164e-01,9.612985849380493164e-01,9.999999403953552246e-01
3.300000000000000000e+01,2.073451151369263528e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000000000000000e+00
3.400000000000000000e+01,2.136283004441059461e+02,9.612925052642822266e-01,9.612925052642822266e-01,9.999999403953552246e-01
3.500000000000000000e+01,2.199114857512855110e+02,-9.926806092262268066e-01,9.926806092262268066e-01,1.000000000000000000e+00
3.600000000000000000e+01,2.261946710584651044e+02,9.612858295440673828e-01,9.612858295440673828e-01,1.000000000000000000e+00
3.700000000000000000e+01,2.324778563656446977e+02,-9.926807880401611328e-01,9.926807880401611328e-01,1.000000000000000000e+00
3.800000000000000000e+01,2.387610416728242626e+02,9.612787961959838867e-01,9.612787961959838867e-01,1.000000000000000000e+00
3.900000000000000000e+01,2.450442269800038559e+02,-9.926806688308715820e-01,9.926806688308715820e-01,9.999998807907104492e-01
4.000000000000000000e+01,2.513274122871834493e+02,9.612714052200317383e-01,9.612714052200317383e-01,1.000000000000000000e+00
4.100000000000000000e+01,2.576105975943630142e+02,-9.926806092262268066e-01,9.926806092262268066e-01,9.999999403953552246e-01
4.200000000000000000e+01,2.638937829015426360e+02,9.612635374069213867e-01,9.612635374069213867e-01,1.000000000000000000e+00
4.300000000000000000e+01,2.701769682087222009e+02,-9.926807880401611328e-01,9.926807880401611328e-01,1.000000000000000000e+00
4.400000000000000000e+01,2.764601535159017658e+02,9.612553715705871582e-01,9.612553715705871582e-01,1.000000000000000000e+00
4.500000000000000000e+01,2.827433388230813875e+02,-9.926806092262268066e-01,9.926806092262268066e-01,1.000000000000000000e+00
4.600000000000000000e+01,2.890265241302609525e+02,9.612469673156738281e-01,9.612469673156738281e-01,9.999999403953552246e-01
4.700000000000000000e+01,2.953097094374405742e+02,-9.926807880401611328e-01,9.926807880401611328e-01,1.000000000000000000e+00
4.800000000000000000e+01,3.015928947446201391e+02,9.612379074096679688e-01,9.612379074096679688e-01,1.000000000000000000e+00
4.900000000000000000e+01,3.078760800517997041e+02,-9.926806092262268066e-01,9.926806092262268066e-01,1.000000000000000000e+00
5.000000000000000000e+01,3.141592653589793258e+02,9.612287282943725586e-01,9.612287282943725586e-01,9.999999403953552246e-01
5.100000000000000000e+01,3.204424506661588907e+02,-9.926806092262268066e-01,9.926806092262268066e-01,9.999999403953552246e-01
5.200000000000000000e+01,3.267256359733385125e+02,9.612191915512084961e-01,9.612191915512084961e-01,1.000000000000000000e+00
5.300000000000000000e+01,3.330088212805180774e+02,-9.926806688308715820e-01,9.926806688308715820e-01,9.999999403953552246e-01
5.400000000000000000e+01,3.392920065876976423e+02,9.612092971801757812e-01,9.612092971801757812e-01,1.000000000000000000e+00
5.500000000000000000e+01,3.455751918948772641e+02,-9.926806688308715820e-01,9.926806688308715820e-01,9.999998807907104492e-01
5.600000000000000000e+01,3.518583772020568290e+02,9.611988067626953125e-01,9.611988067626953125e-01,1.000000000000000000e+00
5.700000000000000000e+01,3.581415625092363939e+02,-9.926807880401611328e-01,9.926807880401611328e-01,9.999999403953552246e-01
5.800000000000000000e+01,3.644247478164160157e+02,9.611877202987670898e-01,9.611877202987670898e-01,1.000000000000000000e+00
5.900000000000000000e+01,3.707079331235955806e+02,-9.926806092262268066e-01,9.926806092262268066e-01,1.000000000000000000e+00
6.000000000000000000e+01,3.769911184307751455e+02,9.611763358116149902e-01,9.611763358116149902e-01,1.000000000000000000e+00
6.100000000000000000e+01,3.832743037379547673e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000000000000000e+00
6.200000000000000000e+01,3.895574890451343322e+02,9.611647129058837891e-01,9.611647129058837891e-01,9.999999403953552246e-01
6.300000000000000000e+01,3.958406743523139539e+02,-9.926807284355163574e-01,9.926807284355163574e-01,9.999999403953552246e-01
6.400000000000000000e+01,4.021238596594935188e+02,9.611527323722839355e-01,9.611527323722839355e-01,1.000000000000000000e+00
6.500000000000000000e+01,4.084070449666730838e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000119209289551e+00
6.600000000000000000e+01,4.146902302738527055e+02,9.611402750015258789e-01,9.611402750015258789e-01,1.000000000000000000e+00
6.700000000000000000e+01,4.209734155810322704e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000000000000000e+00
6.800000000000000000e+01,4.272566008882118922e+02,9.611279964447021484e-01,9.611279964447021484e-01,9.999999403953552246e-01
6.900000000000000000e+01,4.335397861953914571e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000000000000000e+00
7.000000000000000000e+01,4.398229715025710220e+02,9.611147642135620117e-01,9.611147642135620117e-01,1.000000119209289551e+00
7.100000000000000000e+01,4.461061568097506438e+02,-9.926807880401611328e-01,9.926807880401611328e-01,1.000000000000000000e+00
7.200000000000000000e+01,4.523893421169302087e+02,9.611011147499084473e-01,9.611011147499084473e-01,1.000000000000000000e+00
7.300000000000000000e+01,4.586725274241097736e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000000000000000e+00
7.400000000000000000e+01,4.649557127312893954e+02,9.610869884490966797e-01,9.610869884490966797e-01,9.999999403953552246e-01
7.500000000000000000e+01,4.712388980384689603e+02,-9.926806092262268066e-01,9.926806092262268066e-01,1.000000000000000000e+00
7.600000000000000000e+01,4.775220833456485252e+02,9.610728025436401367e-01,9.610728025436401367e-01,9.999999403953552246e-01
7.700000000000000000e+01,4.838052686528281470e+02,-9.926805496215820312e-01,9.926805496215820312e-01,9.999999403953552246e-01
7.800000000000000000e+01,4.900884539600077119e+02,9.610583186149597168e-01,9.610583186149597168e-01,9.999999403953552246e-01
7.900000000000000000e+01,4.963716392671873336e+02,-9.926806688308715820e-01,9.926806688308715820e-01,1.000000000000000000e+00
8.000000000000000000e+01,5.026548245743668986e+02,9.610441327095031738e-01,9.610441327095031738e-01,9.999999403953552246e-01
