n,t,mx,z,norm
1.900000000000000000e+01,1.193805208364121313e+02,-2.129748538137612168e-01,2.129748538137612168e-01,9.999999999999812372e-01
2.000000000000000000e+01,1.256637061435917246e+02,2.239825023329020670e-01,2.239825023329020670e-01,9.999999999999382716e-01
2.100000000000000000e+01,1.319468914507713180e+02,-2.325387276623834265e-01,2.325387276623834265e-01,9.999999999999459321e-01
2.200000000000000000e+01,1.382300767579508829e+02,2.436389382266218595e-01,2.436389382266218595e-01,9.999999999998372413e-01
2.300000000000000000e+01,1.445132620651304762e+02,-2.634837471300607858e-01,2.634837471300607858e-01,9.999999999998220312e-01
2.400000000000000000e+01,1.507964473723100696e+02,2.927798379100739479e-01,2.927798379100739479e-01,9.999999999997294386e-01
2.500000000000000000e+01,1.570796326794896629e+02,-3.301758453613315436e-01,3.301758453613315436e-01,9.999999999997519762e-01
2.600000000000000000e+01,1.633628179866692562e+02,3.596186276035983620e-01,3.596186276035983620e-01,9.999999999997537525e-01
2.700000000000000000e+01,1.696460032938488212e+02,-3.729990182781838803e-01,3.729990182781838803e-01,9.999999999998112621e-01
2.800000000000000000e+01,1.759291886010284145e+02,3.678958026691582783e-01,3.678958026691582783e-01,9.999999999998450129e-01
2.900000000000000000e+01,1.822123739082080078e+02,-3.492464213043012244e-01,3.492464213043012244e-01,9.999999999998727684e-01
3.000000000000000000e+01,1.884955592153875727e+02,3.308462551432773124e-01,3.308462551432773124e-01,9.999999999998711031e-01
3.100000000000000000e+01,1.947787445225671661e+02,-3.162366358761907748e-01,3.162366358761907748e-01,9.999999999998775424e-01
3.200000000000000000e+01,2.010619298297467594e+02,3.081476191485828520e-01,3.081476191485828520e-01,9.999999999998495648e-01
3.300000000000000000e+01,2.073451151369263528e+02,-3.047415302686415361e-01,3.047415302686415361e-01,9.999999999998143707e-01
3.400000000000000000e+01,2.136283004441059461e+02,3.053711695474418120e-01,3.053711695474418120e-01,9.999999999997766231e-01
3.500000000000000000e+01,2.199114857512855110e+02,-3.097239066836887100e-01,3.097239066836887100e-01,9.999999999997349898e-01
3.600000000000000000e+01,2.261946710584651044e+02,3.148581115899622418e-01,3.148581115899622418e-01,9.999999999997282174e-01
3.700000000000000000e+01,2.324778563656446977e+02,-3.211656599166484716e-01,3.211656599166484716e-01,9.999999999997500888e-01
3.800000000000000000e+01,2.387610416728242626e+02,3.232693392895565898e-01,3.232693392895565898e-01,9.999999999997936095e-01
3.900000000000000000e+01,2.450442269800038559e+02,-3.206108197318796038e-01,3.206108197318796038e-01,9.999999999998633315e-01
4.000000000000000000e+01,2.513274122871834493e+02,3.131443472876593859e-01,3.131443472876593859e-01,9.999999999999202860e-01
4.100000000000000000e+01,2.576105975943630142e+02,-3.028082462899318039e-01,3.028082462899318039e-01,9.999999999999658051e-01
4.200000000000000000e+01,2.638937829015426360e+02,2.955244238862808626e-01,2.955244238862808626e-01,9.999999999999803491e-01
4.300000000000000000e+01,2.701769682087222009e+02,-2.919873868224224234e-01,2.919873868224224234e-01,9.999999999999789058e-01
4.400000000000000000e+01,2.764601535159017658e+02,2.960319678507948860e-01,2.960319678507948860e-01,9.999999999999141798e-01
4.500000000000000000e+01,2.827433388230813875e+02,-3.042884058986260465e-01,3.042884058986260465e-01,9.999999999998804290e-01
4.600000000000000000e+01,2.890265241302609525e+02,3.160109113310398676e-01,3.160109113310398676e-01,9.999999999997654099e-01
4.700000000000000000e+01,2.953097094374405742e+02,-3.277467834003496838e-01,3.277467834003496838e-01,9.999999999997148947e-01
4.800000000000000000e+01,3.015928947446201391e+02,3.410627969898896161e-01,3.410627969898896161e-01,9.999999999995563549e-01
4.900000000000000000e+01,3.078760800517997041e+02,-3.592461477725264474e-01,3.592461477725264474e-01,9.999999999994859667e-01
5.000000000000000000e+01,3.141592653589793258e+02,3.829756769971134900e-01,3.829756769971134900e-01,9.999999999993285371e-01
5.100000000000000000e+01,3.204424506661588907e+02,-4.119761959827437647e-01,4.119761959827437647e-01,9.999999999992823518e-01
5.200000000000000000e+01,3.267256359733385125e+02,4.327371175154800520e-01,4.327371175154800520e-01,9.999999999992131849e-01
5.300000000000000000e+01,3.330088212805180774e+02,-4.409808033298658336e-01,4.409808033298658336e-01,9.999999999992313926e-01
5.400000000000000000e+01,3.392920065876976423e+02,4.300770749080460309e-01,4.300770749080460309e-01,9.999999999992627009e-01
5.500000000000000000e+01,3.455751918948772641e+02,-4.036042927287310511e-01,4.036042927287310511e-01,9.999999999993023359e-01
5.600000000000000000e+01,3.518583772020568290e+02,3.717668656760695911e-01,3.717668656760695911e-01,9.999999999993506306e-01
5.700000000000000000e+01,3.581415625092363939e+02,-3.378362554455513478e-01,3.378362554455513478e-01,9.999999999993607336e-01
5.800000000000000000e+01,3.644247478164160157e+02,3.100204911880000691e-01,3.100204911880000691e-01,9.999999999993772759e-01
5.900000000000000000e+01,3.707079331235955806e+02,-2.906406852868084756e-01,2.906406852868084756e-01,9.999999999993920419e-01
6.000000000000000000e+01,3.769911184307751455e+02,2.802318066138361763e-01,2.802318066138361763e-01,9.999999999994265698e-01
6.100000000000000000e+01,3.832743037379547673e+02,-2.775324448894497809e-01,2.775324448894497809e-01,9.999999999994944044e-01
6.200000000000000000e+01,3.895574890451343322e+02,2.771620488733865240e-01,2.771620488733865240e-01,9.999999999995859978e-01
6.300000000000000000e+01,3.958406743523139539e+02,-2.763381179091641271e-01,2.763381179091641271e-01,9.999999999996723732e-01
6.400000000000000000e+01,4.021238596594935188e+02,2.728930845945943817e-01,2.728930845945943817e-01,9.999999999997587485e-01
6.500000000000000000e+01,4.084070449666730838e+02,-2.636999738361576195e-01,2.636999738361576195e-01,9.999999999998094857e-01
6.600000000000000000e+01,4.146902302738527055e+02,2.488217964625706602e-01,2.488217964625706602e-01,9.999999999998788747e-01
6.700000000000000000e+01,4.209734155810322704e+02,-2.295104921166115641e-01,2.295104921166115641e-01,9.999999999999201750e-01
6.800000000000000000e+01,4.272566008882118922e+02,2.103029665031248552e-01,2.103029665031248552e-01,9.999999999999773515e-01
6.900000000000000000e+01,4.335397861953914571e+02,-1.936738980531346188e-01,1.936738980531346188e-01,9.999999999999915623e-01
7.000000000000000000e+01,4.398229715025710220e+02,1.814453421084505913e-01,1.814453421084505913e-01,1.000000000000012434e+00
7.100000000000000000e+01,4.461061568097506438e+02,-1.698026929812117558e-01,1.698026929812117558e-01,9.999999999999504841e-01
7.200000000000000000e+01,4.523893421169302087e+02,1.532530062171378882e-01,1.532530062171378882e-01,9.999999999999563682e-01
7.300000000000000000e+01,4.586725274241097736e+02,-1.282257684904352935e-01,1.282257684904352935e-01,9.999999999998460121e-01
7.400000000000000000e+01,4.649557127312893954e+02,9.408799814473152445e-02,9.408799814473152445e-02,9.999999999998607780e-01
7.500000000000000000e+01,4.712388980384689603e+02,-5.621217390717739293e-02,5.621217390717739293e-02,9.999999999997299938e-01
7.600000000000000000e+01,4.775220833456485252e+02,2.379775807502956114e-02,2.379775807502956114e-02,9.999999999996945776e-01
7.700000000000000000e+01,4.838052686528281470e+02,-3.992371711844167580e-03,3.992371711844167580e-03,9.999999999995778932e-01
7.800000000000000000e+01,4.900884539600077119e+02,-3.861352714483665127e-03,-3.861352714483665127e-03,9.999999999995440314e-01
7.900000000000000000e+01,4.963716392671873336e+02,3.437533136193590797e-04,-3.437533136193590797e-04,9.999999999995246025e-01
8.000000000000000000e+01,5.026548245743668986e+02,6.707011432939963963e-03,6.707011432939963963e-03,9.999999999995442534e-01
8.100000000000000000e+01,5.089380098815464635e+02,-1.744731450634982167e-02,1.744731450634982167e-02,9.999999999996013189e-01
8.200000000000000000e+01,5.152211951887260284e+02,3.183351102537134575e-02,3.183351102537134575e-02,9.999999999996087574e-01
8.300000000000000000e+01,5.215043804959057070e+02,-4.679885435537970567e-02,4.679885435537970567e-02,9.999999999996507238e-01
8.400000000000000000e+01,5.277875658030852719e+02,6.616745890339119363e-02,6.616745890339119363e-02,9.999999999995966560e-01
8.500000000000000000e+01,5.340707511102648368e+02,-8.936592887125519025e-02,8.936592887125519025e-02,9.999999999996109779e-01
8.600000000000000000e+01,5.403539364174444017e+02,1.203005094416966236e-01,1.203005094416966236e-01,9.999999999995142774e-01
8.700000000000000000e+01,5.466371217246239667e+02,-1.592845013618670036e-01,1.592845013618670036e-01,9.999999999995419220e-01
8.800000000000000000e+01,5.529203070318035316e+02,2.019417663777411664e-01,2.019417663777411664e-01,9.999999999994788613e-01
8.900000000000000000e+01,5.592034923389832102e+02,-2.448795169617767886e-01,2.448795169617767886e-01,9.999999999995159428e-01
9.000000000000000000e+01,5.654866776461627751e+02,2.816061906437178908e-01,2.816061906437178908e-01,9.999999999994896305e-01
9.100000000000000000e+01,5.717698629533423400e+02,-3.093543257562983984e-01,3.093543257562983984e-01,9.999999999995211608e-01
9.200000000000000000e+01,5.780530482605219049e+02,3.232790231855682261e-01,3.232790231855682261e-01,9.999999999995412558e-01
9.300000000000000000e+01,5.843362335677014698e+02,-3.229217020826782303e-01,3.229217020826782303e-01,9.999999999995700106e-01
9.400000000000000000e+01,5.906194188748811484e+02,3.109381070434704131e-01,3.109381070434704131e-01,9.999999999996027622e-01
9.500000000000000000e+01,5.969026041820607134e+02,-2.934977637922961402e-01,2.934977637922961402e-01,9.999999999996193045e-01
9.600000000000000000e+01,6.031857894892402783e+02,2.803313926425046176e-01,2.803313926425046176e-01,9.999999999996292965e-01
9.700000000000000000e+01,6.094689747964198432e+02,-2.742830647282800127e-01,2.742830647282800127e-01,9.999999999996135314e-01
9.800000000000000000e+01,6.157521601035994081e+02,2.718619039931103876e-01,2.718619039931103876e-01,9.999999999996368460e-01
9.900000000000000000e+01,6.220353454107790867e+02,-2.633871218143262194e-01,2.633871218143262194e-01,9.999999999996054267e-01
1.000000000000000000e+02,6.283185307179586516e+02,2.404313624338380306e-01,2.404313624338380306e-01,9.999999999996598277e-01
1.010000000000000000e+02,6.346017160251382165e+02,-1.996961611192749064e-01,1.996961611192749064e-01,9.999999999995758948e-01
1.020000000000000000e+02,6.408849013323177815e+02,1.488088141123555808e-01,1.488088141123555808e-01,9.999999999995662359e-01
1.030000000000000000e+02,6.471680866394973464e+02,-9.265598289268098253e-02,9.265598289268098253e-02,9.999999999994240163e-01
1.040000000000000000e+02,6.534512719466770250e+02,4.030211014813961379e-02,4.030211014813961379e-02,9.999999999993812727e-01
1.050000000000000000e+02,6.597344572538565899e+02,-3.553556200969753973e-05,3.553556200969753973e-05,9.999999999992964517e-01
1.060000000000000000e+02,6.660176425610361548e+02,-2.755078658539534403e-02,-2.755078658539534403e-02,9.999999999993263167e-01
1.070000000000000000e+02,6.723008278682157197e+02,3.872074212845979385e-02,-3.872074212845979385e-02,9.999999999993367528e-01
1.080000000000000000e+02,6.785840131753952846e+02,-3.819624005265342265e-02,-3.819624005265342265e-02,9.999999999993938182e-01
1.090000000000000000e+02,6.848671984825748495e+02,3.349588162901715599e-02,-3.349588162901715599e-02,9.999999999994257927e-01
1.100000000000000000e+02,6.911503837897545282e+02,-2.715087395921732261e-02,-2.715087395921732261e-02,9.999999999994371169e-01
1.110000000000000000e+02,6.974335690969340931e+02,2.377101699362274209e-02,-2.377101699362274209e-02,9.999999999994321209e-01
1.120000000000000000e+02,7.037167544041136580e+02,-2.294639686471509205e-02,-2.294639686471509205e-02,9.999999999994397815e-01
1.130000000000000000e+02,7.099999397112932229e+02,2.374166828906858900e-02,-2.374166828906858900e-02,9.999999999994430011e-01
1.140000000000000000e+02,7.162831250184727878e+02,-2.680749152036925390e-02,-2.680749152036925390e-02,9.999999999994819699e-01
1.150000000000000000e+02,7.225663103256524664e+02,2.928691570453675896e-02,-2.928691570453675896e-02,9.999999999994818589e-01
1.160000000000000000e+02,7.288494956328320313e+02,-3.247957806815294363e-02,-3.247957806815294363e-02,9.999999999995310418e-01
1.170000000000000000e+02,7.351326809400115962e+02,3.569255854551715845e-02,-3.569255854551715845e-02,9.999999999995266009e-01
1.180000000000000000e+02,7.414158662471911612e+02,-4.147228398451403147e-02,-4.147228398451403147e-02,9.999999999995835553e-01
1.190000000000000000e+02,7.476990515543707261e+02,4.982434059885490485e-02,-4.982434059885490485e-02,9.999999999996038724e-01
1.200000000000000000e+02,7.539822368615502910e+02,-6.020028997615350930e-02,-6.020028997615350930e-02,9.999999999996316280e-01
1.210000000000000000e+02,7.602654221687299696e+02,6.938447323858856763e-02,-6.938447323858856763e-02,9.999999999996569411e-01
1.220000000000000000e+02,7.665486074759095345e+02,-7.129286768758062720e-02,-7.129286768758062720e-02,9.999999999996483924e-01
1.230000000000000000e+02,7.728317927830890994e+02,6.279674753929251341e-02,-6.279674753929251341e-02,9.999999999996680433e-01
1.240000000000000000e+02,7.791149780902686643e+02,-4.706313235521147886e-02,-4.706313235521147886e-02,9.999999999996658229e-01
1.250000000000000000e+02,7.853981633974482293e+02,3.134343661298488737e-02,-3.134343661298488737e-02,9.999999999996377342e-01
1.260000000000000000e+02,7.916813487046279079e+02,-2.245004072007055970e-02,-2.245004072007055970e-02,9.999999999996279643e-01
1.270000000000000000e+02,7.979645340118074728e+02,2.599956194875345517e-02,-2.599956194875345517e-02,9.999999999995099476e-01
1.280000000000000000e+02,8.042477193189870377e+02,-3.908920656769296342e-02,-3.908920656769296342e-02,9.999999999994795274e-01
1.290000000000000000e+02,8.105309046261666026e+02,5.917317174543400976e-02,-5.917317174543400976e-02,9.999999999993559596e-01
1.300000000000000000e+02,8.168140899333461675e+02,-8.023786851804934339e-02,-8.023786851804934339e-02,9.999999999993225419e-01
1.310000000000000000e+02,8.230972752405258461e+02,9.585356334299366399e-02,-9.585356334299366399e-02,9.999999999992558175e-01
1.320000000000000000e+02,8.293804605477054110e+02,-1.031109046000958096e-01,-1.031109046000958096e-01,9.999999999992370547e-01
1.330000000000000000e+02,8.356636458548849760e+02,9.732186492006134060e-02,-9.732186492006134060e-02,9.999999999991993072e-01
1.340000000000000000e+02,8.419468311620645409e+02,-8.103105355496016682e-02,-8.103105355496016682e-02,9.999999999991979749e-01
1.350000000000000000e+02,8.482300164692441058e+02,5.927751603005213671e-02,-5.927751603005213671e-02,9.999999999991824318e-01
1.360000000000000000e+02,8.545132017764237844e+02,-3.813635538349385845e-02,-3.813635538349385845e-02,9.999999999991829869e-01
1.370000000000000000e+02,8.607963870836033493e+02,2.477043090592988966e-02,-2.477043090592988966e-02,9.999999999991763255e-01
1.380000000000000000e+02,8.670795723907829142e+02,-1.899790674767570103e-02,-1.899790674767570103e-02,9.999999999991932009e-01
1.390000000000000000e+02,8.733627576979624791e+02,2.133710155655111490e-02,-2.133710155655111490e-02,9.999999999991884270e-01
1.400000000000000000e+02,8.796459430051420441e+02,-2.985978404511903384e-02,-2.985978404511903384e-02,9.999999999992262856e-01
1.410000000000000000e+02,8.859291283123216090e+02,4.315955840659462667e-02,-4.315955840659462667e-02,9.999999999991862065e-01
1.420000000000000000e+02,8.922123136195012876e+02,-5.753939160993813001e-02,-5.753939160993813001e-02,9.999999999992138511e-01
1.430000000000000000e+02,8.984954989266808525e+02,7.058900318702024390e-02,-7.058900318702024390e-02,9.999999999991592281e-01
1.440000000000000000e+02,9.047786842338604174e+02,-8.245653920382882418e-02,-8.245653920382882418e-02,9.999999999991824318e-01
1.450000000000000000e+02,9.110618695410399823e+02,9.463065009845161857e-02,-9.463065009845161857e-02,9.999999999991496802e-01
1.460000000000000000e+02,9.173450548482195472e+02,-1.096913103282300544e-01,-1.096913103282300544e-01,9.999999999991765476e-01
1.470000000000000000e+02,9.236282401553992258e+02,1.239605684787702666e-01,-1.239605684787702666e-01,9.999999999991930899e-01
1.480000000000000000e+02,9.299114254625787908e+02,-1.322399433065030994e-01,-1.322399433065030994e-01,9.999999999992150723e-01
1.490000000000000000e+02,9.361946107697583557e+02,1.270733350796735273e-01,-1.270733350796735273e-01,9.999999999992659205e-01
1.500000000000000000e+02,9.424777960769379206e+02,-1.076982455638404029e-01,-1.076982455638404029e-01,9.999999999992746913e-01
1.510000000000000000e+02,9.487609813841174855e+02,7.954334734381030003e-02,-7.954334734381030003e-02,9.999999999993227640e-01
1.520000000000000000e+02,9.550441666912970504e+02,-5.249497239962805373e-02,-5.249497239962805373e-02,9.999999999993317568e-01
1.530000000000000000e+02,9.613273519984767290e+02,3.336660225022641119e-02,-3.336660225022641119e-02,9.999999999993525179e-01
1.540000000000000000e+02,9.676105373056562939e+02,-2.571849168678723777e-02,-2.571849168678723777e-02,9.999999999993817168e-01
1.550000000000000000e+02,9.738937226128358589e+02,3.365766081096802087e-02,-3.365766081096802087e-02,9.999999999993511857e-01
1.560000000000000000e+02,9.801769079200154238e+02,-5.817908156898410343e-02,-5.817908156898410343e-02,9.999999999993869348e-01
1.570000000000000000e+02,9.864600932271949887e+02,9.934051449534984923e-02,-9.934051449534984923e-02,9.999999999993302024e-01
1.580000000000000000e+02,9.927432785343746673e+02,-1.502310806102439555e-01,-1.502310806102439555e-01,9.999999999993741673e-01
1.590000000000000000e+02,9.990264638415542322e+02,1.975153154770538655e-01,-1.975153154770538655e-01,9.999999999993491873e-01
1.600000000000000000e+02,1.005309649148733797e+03,-2.330315306136209463e-01,-2.330315306136209463e-01,9.999999999994075850e-01
1.610000000000000000e+02,1.011592834455913362e+03,2.501627772165718744e-01,-2.501627772165718744e-01,9.999999999994247935e-01
1.620000000000000000e+02,1.017876019763092927e+03,-2.508028441977211420e-01,-2.508028441977211420e-01,9.999999999994642064e-01
1.630000000000000000e+02,1.024159205070272492e+03,2.417635218931453722e-01,-2.417635218931453722e-01,9.999999999994445554e-01
1.640000000000000000e+02,1.030442390377452057e+03,-2.247932107606256946e-01,-2.247932107606256946e-01,9.999999999994432232e-01
1.650000000000000000e+02,1.036725575684631622e+03,2.074393848494246739e-01,-2.074393848494246739e-01,9.999999999993566258e-01
1.660000000000000000e+02,1.043008760991811414e+03,-1.916021493343140203e-01,-1.916021493343140203e-01,9.999999999993325339e-01
1.670000000000000000e+02,1.049291946298990979e+03,1.829203049190208374e-01,-1.829203049190208374e-01,9.999999999992027488e-01
1.680000000000000000e+02,1.055575131606170544e+03,-1.830183856040445978e-01,-1.830183856040445978e-01,9.999999999992033040e-01
1.690000000000000000e+02,1.061858316913350109e+03,1.896065482019919923e-01,-1.896065482019919923e-01,9.999999999990630828e-01
1.700000000000000000e+02,1.068141502220529674e+03,-2.029752641318659789e-01,-2.029752641318659789e-01,9.999999999990631938e-01
1.710000000000000000e+02,1.074424687527709239e+03,2.217872784025624877e-01,-2.217872784025624877e-01,9.999999999989236388e-01
1.720000000000000000e+02,1.080707872834888803e+03,-2.487714916937157905e-01,-2.487714916937157905e-01,9.999999999989143129e-01
1.730000000000000000e+02,1.086991058142068368e+03,2.813850502616769278e-01,-2.813850502616769278e-01,9.999999999988130606e-01
1.740000000000000000e+02,1.093274243449247933e+03,-3.174478724763176163e-01,-3.174478724763176163e-01,9.999999999988254951e-01
1.750000000000000000e+02,1.099557428756427498e+03,3.506152600402440145e-01,-3.506152600402440145e-01,9.999999999987942978e-01
1.760000000000000000e+02,1.105840614063607063e+03,-3.765961594758349129e-01,-3.765961594758349129e-01,9.999999999988168353e-01
1.770000000000000000e+02,1.112123799370786855e+03,3.929292583649417470e-01,-3.929292583649417470e-01,9.999999999988287147e-01
1.780000000000000000e+02,1.118406984677966420e+03,-4.006719712319841142e-01,-4.006719712319841142e-01,9.999999999988548050e-01
1.790000000000000000e+02,1.124690169985145985e+03,3.985214554732335879e-01,-3.985214554732335879e-01,9.999999999988965493e-01
1.800000000000000000e+02,1.130973355292325550e+03,-3.851538212885499690e-01,-3.851538212885499690e-01,9.999999999989370725e-01
1.810000000000000000e+02,1.137256540599505115e+03,3.620695649229164204e-01,-3.620695649229164204e-01,9.999999999989797050e-01
1.820000000000000000e+02,1.143539725906684680e+03,-3.320422824361479730e-01,-3.320422824361479730e-01,9.999999999989828137e-01
1.830000000000000000e+02,1.149822911213864245e+03,3.086531201892374621e-01,-3.086531201892374621e-01,9.999999999989666044e-01
1.840000000000000000e+02,1.156106096521043810e+03,-2.947703649873779086e-01,-2.947703649873779086e-01,9.999999999989530597e-01
1.850000000000000000e+02,1.162389281828223375e+03,2.888959403577749385e-01,-2.888959403577749385e-01,9.999999999989478416e-01
1.860000000000000000e+02,1.168672467135402940e+03,-2.866459827154837492e-01,-2.866459827154837492e-01,9.999999999990095700e-01
1.870000000000000000e+02,1.174955652442582732e+03,2.787602874886137561e-01,-2.787602874886137561e-01,9.999999999990847321e-01
1.880000000000000000e+02,1.181238837749762297e+03,-2.643273272337965940e-01,-2.643273272337965940e-01,9.999999999991775468e-01
1.890000000000000000e+02,1.187522023056941862e+03,2.435039686026519434e-01,-2.435039686026519434e-01,9.999999999992552624e-01
1.900000000000000000e+02,1.193805208364121427e+03,-2.182825285560128226e-01,-2.182825285560128226e-01,9.999999999993104405e-01
1.910000000000000000e+02,1.200088393671300992e+03,1.961307714309548089e-01,-1.961307714309548089e-01,9.999999999993248734e-01
1.920000000000000000e+02,1.206371578978480557e+03,-1.797901470559049586e-01,-1.797901470559049586e-01,9.999999999993726130e-01
1.930000000000000000e+02,1.212654764285660121e+03,1.708238062161183124e-01,-1.708238062161183124e-01,9.999999999993777200e-01
1.940000000000000000e+02,1.218937949592839686e+03,-1.659874885963320834e-01,-1.659874885963320834e-01,9.999999999994212407e-01
1.950000000000000000e+02,1.225221134900019251e+03,1.625749568013813429e-01,-1.625749568013813429e-01,9.999999999994070299e-01
1.960000000000000000e+02,1.231504320207198816e+03,-1.586088777336538691e-01,-1.586088777336538691e-01,9.999999999994001465e-01
1.970000000000000000e+02,1.237787505514378381e+03,1.538870285593189335e-01,-1.538870285593189335e-01,9.999999999993521849e-01
1.980000000000000000e+02,1.244070690821558173e+03,-1.493495010742482421e-01,-1.493495010742482421e-01,9.999999999993069988e-01
1.990000000000000000e+02,1.250353876128737738e+03,1.439956643077733855e-01,-1.439956643077733855e-01,9.999999999992357225e-01
2.000000000000000000e+02,1.256637061435917303e+03,-1.404857564889223365e-01,-1.404857564889223365e-01,9.999999999991915356e-01
2.010000000000000000e+02,1.262920246743096868e+03,1.382133000553362467e-01,-1.382133000553362467e-01,9.999999999991228128e-01
2.020000000000000000e+02,1.269203432050276433e+03,-1.381157873546922654e-01,-1.381157873546922654e-01,9.999999999990885069e-01
2.030000000000000000e+02,1.275486617357455998e+03,1.418088569399381660e-01,-1.418088569399381660e-01,9.999999999990428767e-01
2.040000000000000000e+02,1.281769802664635563e+03,-1.523314187215734083e-01,-1.523314187215734083e-01,9.999999999990373256e-01
2.050000000000000000e+02,1.288052987971815128e+03,1.707121893017800041e-01,-1.707121893017800041e-01,9.999999999989905852e-01
2.060000000000000000e+02,1.294336173278994693e+03,-1.971235206466920298e-01,-1.971235206466920298e-01,9.999999999990133448e-01
2.070000000000000000e+02,1.300619358586174258e+03,2.300032323655297195e-01,-2.300032323655297195e-01,9.999999999989149790e-01
2.080000000000000000e+02,1.306902543893354050e+03,-2.676705642710525135e-01,-2.676705642710525135e-01,9.999999999989269694e-01
2.090000000000000000e+02,1.313185729200533615e+03,3.130635846371788156e-01,-3.130635846371788156e-01,9.999999999987877475e-01
2.100000000000000000e+02,1.319468914507713180e+03,-3.672051878992798613e-01,-3.672051878992798613e-01,9.999999999988123944e-01
2.110000000000000000e+02,1.325752099814892745e+03,4.261264686087470333e-01,-4.261264686087470333e-01,9.999999999987293497e-01
2.120000000000000000e+02,1.332035285122072310e+03,-4.848736361766716185e-01,-4.848736361766716185e-01,9.999999999987898569e-01
2.130000000000000000e+02,1.338318470429251875e+03,5.300274722991428211e-01,-5.300274722991428211e-01,9.999999999988026245e-01
2.140000000000000000e+02,1.344601655736431439e+03,-5.557390729394094953e-01,-5.557390729394094953e-01,9.999999999988817834e-01
2.150000000000000000e+02,1.350884841043611004e+03,5.557309170680653221e-01,-5.557309170680653221e-01,9.999999999989507282e-01
2.160000000000000000e+02,1.357168026350790569e+03,-5.292539226580476042e-01,-5.292539226580476042e-01,9.999999999989952482e-01
2.170000000000000000e+02,1.363451211657970134e+03,4.859953211572691223e-01,-4.859953211572691223e-01,9.999999999990419886e-01
2.180000000000000000e+02,1.369734396965149699e+03,-4.327412006229058306e-01,-4.327412006229058306e-01,9.999999999990405453e-01
2.190000000000000000e+02,1.376017582272329491e+03,3.829763923240876999e-01,-3.829763923240876999e-01,9.999999999990409894e-01
2.200000000000000000e+02,1.382300767579509056e+03,-3.389063065620763204e-01,-3.389063065620763204e-01,9.999999999990063504e-01
2.210000000000000000e+02,1.388583952886688621e+03,3.036958815617770147e-01,-3.036958815617770147e-01,9.999999999989765964e-01
2.220000000000000000e+02,1.394867138193868186e+03,-2.768812678921223625e-01,-2.768812678921223625e-01,9.999999999989326316e-01
2.230000000000000000e+02,1.401150323501047751e+03,2.586156262335507772e-01,-2.586156262335507772e-01,9.999999999988961052e-01
2.240000000000000000e+02,1.407433508808227316e+03,-2.490761743760579461e-01,-2.490761743760579461e-01,9.999999999988815613e-01
2.250000000000000000e+02,1.413716694115406881e+03,2.462176907210742172e-01,-2.462176907210742172e-01,9.999999999988398169e-01
2.260000000000000000e+02,1.419999879422586446e+03,-2.501700396088349376e-01,-2.501700396088349376e-01,9.999999999988485877e-01
2.270000000000000000e+02,1.426283064729766011e+03,2.623283707409577725e-01,-2.623283707409577725e-01,9.999999999987799759e-01
