n,t,mx,z,norm
4.200000000000000000e+01,2.638937829015426360e+02,9.609197974205017090e-01,9.609197974205017090e-01,1.000000000000000000e+00
4.300000000000000000e+01,2.701769682087222009e+02,-9.919950962066650391e-01,9.919950962066650391e-01,9.999999403953552246e-01
4.400000000000000000e+01,2.764601535159017658e+02,9.609084129333496094e-01,9.609084129333496094e-01,1.000000000000000000e+00
4.500000000000000000e+01,2.827433388230813875e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
4.600000000000000000e+01,2.890265241302609525e+02,9.608966708183288574e-01,9.608966708183288574e-01,9.999999403953552246e-01
4.700000000000000000e+01,2.953097094374405742e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
4.800000000000000000e+01,3.015928947446201391e+02,9.608842134475708008e-01,9.608842134475708008e-01,1.000000000000000000e+00
4.900000000000000000e+01,3.078760800517997041e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
5.000000000000000000e+01,3.141592653589793258e+02,9.608716964721679688e-01,9.608716964721679688e-01,9.999999403953552246e-01
5.100000000000000000e+01,3.204424506661588907e+02,-9.919951558113098145e-01,9.919951558113098145e-01,1.000000000000000000e+00
5.200000000000000000e+01,3.267256359733385125e+02,9.608582258224487305e-01,9.608582258224487305e-01,9.999999403953552246e-01
5.300000000000000000e+01,3.330088212805180774e+02,-9.919951558113098145e-01,9.919951558113098145e-01,1.000000000000000000e+00
5.400000000000000000e+01,3.392920065876976423e+02,9.608445763587951660e-01,9.608445763587951660e-01,1.000000000000000000e+00
5.500000000000000000e+01,3.455751918948772641e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
5.600000000000000000e+01,3.518583772020568290e+02,9.608302116394042969e-01,9.608302116394042969e-01,9.999999403953552246e-01
5.700000000000000000e+01,3.581415625092363939e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
5.800000000000000000e+01,3.644247478164160157e+02,9.608154296875000000e-01,9.608154296875000000e-01,1.000000000000000000e+00
5.900000000000000000e+01,3.707079331235955806e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
6.000000000000000000e+01,3.769911184307751455e+02,9.607999920845031738e-01,9.607999920845031738e-01,1.000000000000000000e+00
6.100000000000000000e+01,3.832743037379547673e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
6.200000000000000000e+01,3.895574890451343322e+02,9.607840776443481445e-01,9.607840776443481445e-01,9.999999403953552246e-01
6.300000000000000000e+01,3.958406743523139539e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
6.400000000000000000e+01,4.021238596594935188e+02,9.607676863670349121e-01,9.607676863670349121e-01,1.000000000000000000e+00
6.500000000000000000e+01,4.084070449666730838e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
6.600000000000000000e+01,4.146902302738527055e+02,9.607509970664978027e-01,9.607509970664978027e-01,9.999999403953552246e-01
6.700000000000000000e+01,4.209734155810322704e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
6.800000000000000000e+01,4.272566008882118922e+02,9.607334733009338379e-01,9.607334733009338379e-01,1.000000000000000000e+00
6.900000000000000000e+01,4.335397861953914571e+02,-9.919952154159545898e-01,9.919952154159545898e-01,1.000000000000000000e+00
7.000000000000000000e+01,4.398229715025710220e+02,9.607155919075012207e-01,9.607155919075012207e-01,9.999999403953552246e-01
7.100000000000000000e+01,4.461061568097506438e+02,-9.919952154159545898e-01,9.919952154159545898e-01,9.999999403953552246e-01
7.200000000000000000e+01,4.523893421169302087e+02,9.606968164443969727e-01,9.606968164443969727e-01,1.000000000000000000e+00
7.300000000000000000e+01,4.586725274241097736e+02,-9.919950366020202637e-01,9.919950366020202637e-01,1.000000119209289551e+00
7.400000000000000000e+01,4.649557127312893954e+02,9.606775045394897461e-01,9.606775045394897461e-01,9.999999403953552246e-01
7.500000000000000000e+01,4.712388980384689603e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
7.600000000000000000e+01,4.775220833456485252e+02,9.606574773788452148e-01,9.606574773788452148e-01,1.000000000000000000e+00
7.700000000000000000e+01,4.838052686528281470e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
7.800000000000000000e+01,4.900884539600077119e+02,9.606367349624633789e-01,9.606367349624633789e-01,1.000000000000000000e+00
7.900000000000000000e+01,4.963716392671873336e+02,-9.919950962066650391e-01,9.919950962066650391e-01,1.000000000000000000e+00
8.000000000000000000e+01,5.026548245743668986e+02,9.606161117553710938e-01,9.606161117553710938e-01,1.000000000000000000e+00
