n,t,mx,z,norm
3.500000000000000000e+01,2.199114857512855110e+02,-9.909558296203613281e-01,9.909558296203613281e-01,1.000000000000000000e+00
3.600000000000000000e+01,2.261946710584651044e+02,9.630340337753295898e-01,9.630340337753295898e-01,1.000000000000000000e+00
3.700000000000000000e+01,2.324778563656446977e+02,-9.909557700157165527e-01,9.909557700157165527e-01,1.000000000000000000e+00
3.800000000000000000e+01,2.387610416728242626e+02,9.625877141952514648e-01,9.625877141952514648e-01,1.000000000000000000e+00
3.900000000000000000e+01,2.450442269800038559e+02,-9.909557104110717773e-01,9.909557104110717773e-01,1.000000000000000000e+00
4.000000000000000000e+01,2.513274122871834493e+02,9.621169567108154297e-01,9.621169567108154297e-01,1.000000000000000000e+00
4.100000000000000000e+01,2.576105975943630142e+02,-9.909553527832031250e-01,9.909553527832031250e-01,1.000000119209289551e+00
4.200000000000000000e+01,2.638937829015426360e+02,9.616219401359558105e-01,9.616219401359558105e-01,1.000000000000000000e+00
4.300000000000000000e+01,2.701769682087222009e+02,-9.909552335739135742e-01,9.909552335739135742e-01,1.000000119209289551e+00
4.400000000000000000e+01,2.764601535159017658e+02,9.611014127731323242e-01,9.611014127731323242e-01,1.000000000000000000e+00
4.500000000000000000e+01,2.827433388230813875e+02,-9.909550547599792480e-01,9.909550547599792480e-01,1.000000000000000000e+00
4.600000000000000000e+01,2.890265241302609525e+02,9.605585932731628418e-01,9.605585932731628418e-01,1.000000119209289551e+00
4.700000000000000000e+01,2.953097094374405742e+02,-9.909548163414001465e-01,9.909548163414001465e-01,1.000000000000000000e+00
4.800000000000000000e+01,3.015928947446201391e+02,9.599907398223876953e-01,9.599907398223876953e-01,1.000000000000000000e+00
4.900000000000000000e+01,3.078760800517997041e+02,-9.909543991088867188e-01,9.909543991088867188e-01,1.000000000000000000e+00
5.000000000000000000e+01,3.141592653589793258e+02,9.593987464904785156e-01,9.593987464904785156e-01,1.000000000000000000e+00
5.100000000000000000e+01,3.204424506661588907e+02,-9.909543395042419434e-01,9.909543395042419434e-01,1.000000000000000000e+00
5.200000000000000000e+01,3.267256359733385125e+02,9.587838053703308105e-01,9.587838053703308105e-01,1.000000000000000000e+00
5.300000000000000000e+01,3.330088212805180774e+02,-9.909541010856628418e-01,9.909541010856628418e-01,1.000000000000000000e+00
5.400000000000000000e+01,3.392920065876976423e+02,9.581450223922729492e-01,9.581450223922729492e-01,1.000000000000000000e+00
5.500000000000000000e+01,3.455751918948772641e+02,-9.909538626670837402e-01,9.909538626670837402e-01,1.000000000000000000e+00
5.600000000000000000e+01,3.518583772020568290e+02,9.574826955795288086e-01,9.574826955795288086e-01,1.000000000000000000e+00
5.700000000000000000e+01,3.581415625092363939e+02,-9.909536242485046387e-01,9.909536242485046387e-01,1.000000000000000000e+00
5.800000000000000000e+01,3.644247478164160157e+02,9.567971229553222656e-01,9.567971229553222656e-01,1.000000000000000000e+00
5.900000000000000000e+01,3.707079331235955806e+02,-9.909533262252807617e-01,9.909533262252807617e-01,1.000000000000000000e+00
6.000000000000000000e+01,3.769911184307751455e+02,9.560885429382324219e-01,9.560885429382324219e-01,1.000000000000000000e+00
6.100000000000000000e+01,3.832743037379547673e+02,-9.909531474113464355e-01,9.909531474113464355e-01,1.000000000000000000e+00
6.200000000000000000e+01,3.895574890451343322e+02,9.553553462028503418e-01,9.553553462028503418e-01,1.000000000000000000e+00
6.300000000000000000e+01,3.958406743523139539e+02,-9.909529089927673340e-01,9.909529089927673340e-01,9.999999403953552246e-01
6.400000000000000000e+01,4.021238596594935188e+02,9.545979499816894531e-01,9.545979499816894531e-01,1.000000000000000000e+00
6.500000000000000000e+01,4.084070449666730838e+02,-9.909524321556091309e-01,9.909524321556091309e-01,1.000000000000000000e+00
6.600000000000000000e+01,4.146902302738527055e+02,9.538170695304870605e-01,9.538170695304870605e-01,1.000000000000000000e+00
6.700000000000000000e+01,4.209734155810322704e+02,-9.909521937370300293e-01,9.909521937370300293e-01,1.000000000000000000e+00
6.800000000000000000e+01,4.272566008882118922e+02,9.530143737792968750e-01,9.530143737792968750e-01,1.000000119209289551e+00
6.900000000000000000e+01,4.335397861953914571e+02,-9.909518957138061523e-01,9.909518957138061523e-01,1.000000119209289551e+00
7.000000000000000000e+01,4.398229715025710220e+02,9.521851539611816406e-01,9.521851539611816406e-01,1.000000000000000000e+00
7.100000000000000000e+01,4.461061568097506438e+02,-9.909515380859375000e-01,9.909515380859375000e-01,1.000000000000000000e+00
7.200000000000000000e+01,4.523893421169302087e+02,9.513353109359741211e-01,9.513353109359741211e-01,1.000000000000000000e+00
7.300000000000000000e+01,4.586725274241097736e+02,-9.909511804580688477e-01,9.909511804580688477e-01,1.000000000000000000e+00
7.400000000000000000e+01,4.649557127312893954e+02,9.504625201225280762e-01,9.504625201225280762e-01,1.000000000000000000e+00
7.500000000000000000e+01,4.712388980384689603e+02,-9.909509420394897461e-01,9.909509420394897461e-01,1.000000000000000000e+00
7.600000000000000000e+01,4.775220833456485252e+02,9.495636820793151855e-01,9.495636820793151855e-01,1.000000000000000000e+00
7.700000000000000000e+01,4.838052686528281470e+02,-9.909505248069763184e-01,9.909505248069763184e-01,1.000000000000000000e+00
7.800000000000000000e+01,4.900884539600077119e+02,9.486439228057861328e-01,9.486439228057861328e-01,1.000000000000000000e+00
7.900000000000000000e+01,4.963716392671873336e+02,-9.909500479698181152e-01,9.909500479698181152e-01,1.000000000000000000e+00
8.000000000000000000e+01,5.026548245743668986e+02,9.477026462554931641e-01,9.477026462554931641e-01,1.000000000000000000e+00
