n,t,mx,z,norm
8.700000000000000000e+01,5.466371217246239667e+02,-9.989995673440120738e-01,9.989995673440120738e-01,9.999999999999937828e-01
8.800000000000000000e+01,5.529203070318035316e+02,9.988713553364068076e-01,9.988713553364068076e-01,1.000000000000000222e+00
8.900000000000000000e+01,5.592034923389832102e+02,-9.988831959244119929e-01,9.988831959244119929e-01,9.999999999999947820e-01
9.000000000000000000e+01,5.654866776461627751e+02,9.988907680028616953e-01,9.988907680028616953e-01,1.000000000000000888e+00
9.100000000000000000e+01,5.717698629533423400e+02,-9.992934388397618495e-01,9.992934388397618495e-01,9.999999999999945599e-01
9.200000000000000000e+01,5.780530482605219049e+02,9.984647789378187088e-01,9.984647789378187088e-01,1.000000000000000444e+00
9.300000000000000000e+01,5.843362335677014698e+02,-9.993910794996301306e-01,9.993910794996301306e-01,9.999999999999936717e-01
9.400000000000000000e+01,5.906194188748811484e+02,9.985530273432990933e-01,9.985530273432990933e-01,9.999999999999995559e-01
9.500000000000000000e+01,5.969026041820607134e+02,-9.986478987415436936e-01,9.986478987415436936e-01,9.999999999999930056e-01
9.600000000000000000e+01,6.031857894892402783e+02,9.992783465107255569e-01,9.992783465107255569e-01,9.999999999999983347e-01
9.700000000000000000e+01,6.094689747964198432e+02,-9.980566217185155020e-01,9.980566217185155020e-01,9.999999999999923395e-01
9.800000000000000000e+01,6.157521601035994081e+02,9.996294871720081687e-01,9.996294871720081687e-01,9.999999999999978906e-01
9.900000000000000000e+01,6.220353454107790867e+02,-9.983715789183928990e-01,9.983715789183928990e-01,9.999999999999930056e-01
1.000000000000000000e+02,6.283185307179586516e+02,9.990430880546192771e-01,9.990430880546192771e-01,9.999999999999985567e-01
1.010000000000000000e+02,6.346017160251382165e+02,-9.991773070301470661e-01,9.991773070301470661e-01,9.999999999999938938e-01
1.020000000000000000e+02,6.408849013323177815e+02,9.981049184079628933e-01,9.981049184079628933e-01,1.000000000000000000e+00
1.030000000000000000e+02,6.471680866394973464e+02,-9.995327705183327804e-01,9.995327705183327804e-01,9.999999999999944489e-01
1.040000000000000000e+02,6.534512719466770250e+02,9.979571801911257811e-01,9.979571801911257811e-01,1.000000000000000666e+00
1.050000000000000000e+02,6.597344572538565899e+02,-9.988534098758206081e-01,9.988534098758206081e-01,9.999999999999945599e-01
1.060000000000000000e+02,6.660176425610361548e+02,9.988092152516612199e-01,9.988092152516612199e-01,1.000000000000000222e+00
1.070000000000000000e+02,6.723008278682157197e+02,-9.983803659224046445e-01,9.983803659224046445e-01,9.999999999999938938e-01
1.080000000000000000e+02,6.785840131753952846e+02,9.991931013881467649e-01,9.991931013881467649e-01,9.999999999999990008e-01
1.090000000000000000e+02,6.848671984825748495e+02,-9.984691130647477264e-01,9.984691130647477264e-01,9.999999999999930056e-01
1.100000000000000000e+02,6.911503837897545282e+02,9.989166022692730351e-01,9.989166022692730351e-01,9.999999999999985567e-01
1.110000000000000000e+02,6.974335690969340931e+02,-9.986298462862504000e-01,9.986298462862504000e-01,9.999999999999928946e-01
1.120000000000000000e+02,7.037167544041136580e+02,9.987046878817189555e-01,9.987046878817189555e-01,9.999999999999985567e-01
1.130000000000000000e+02,7.099999397112932229e+02,-9.986130396300872958e-01,9.986130396300872958e-01,9.999999999999932276e-01
1.140000000000000000e+02,7.162831250184727878e+02,9.987662432545740820e-01,9.987662432545740820e-01,9.999999999999993339e-01
1.150000000000000000e+02,7.225663103256524664e+02,-9.985193281883480987e-01,9.985193281883480987e-01,9.999999999999942268e-01
1.160000000000000000e+02,7.288494956328320313e+02,9.989243431394123629e-01,9.989243431394123629e-01,1.000000000000000000e+00
