n,t,mx,z,norm
6.521000000000000000e+03,4.097265138811807992e+04,2.298620669937386785e-01,-2.298620669937386785e-01,9.999999999998914202e-01
6.546000000000000000e+03,4.112973102079756791e+04,-2.883131259740485119e-01,-2.883131259740485119e-01,9.999999999997575273e-01
6.572000000000000000e+03,4.129309383878423978e+04,-5.320932445776193065e-01,-5.320932445776193065e-01,9.999999999998505640e-01
6.597000000000000000e+03,4.145017347146372776e+04,4.052089962742321250e-01,-4.052089962742321250e-01,9.999999999999518163e-01
6.623000000000000000e+03,4.161353628945039964e+04,4.638662943261865346e-01,-4.638662943261865346e-01,9.999999999998822053e-01
6.649000000000000000e+03,4.177689910743707151e+04,6.172780916646516403e-01,-6.172780916646516403e-01,9.999999999997829514e-01
6.675000000000000000e+03,4.194026192542373610e+04,3.143166702193961326e-01,-3.143166702193961326e-01,1.000000000000003109e+00
6.701000000000000000e+03,4.210362474341040797e+04,2.414170002395875092e-01,-2.414170002395875092e-01,9.999999999997611910e-01
6.727000000000000000e+03,4.226698756139707984e+04,3.071064492064299323e-01,-3.071064492064299323e-01,9.999999999998445688e-01
6.753000000000000000e+03,4.243035037938374444e+04,-2.475441935016037612e-02,2.475441935016037612e-02,9.999999999999229505e-01
6.779000000000000000e+03,4.259371319737041631e+04,1.997243700452326978e-02,-1.997243700452326978e-02,9.999999999998360201e-01
6.806000000000000000e+03,4.276335920066426479e+04,-9.406787029091756569e-02,-9.406787029091756569e-02,9.999999999999427125e-01
6.832000000000000000e+03,4.292672201865093666e+04,1.587812205693085177e-01,1.587812205693085177e-01,9.999999999998328004e-01
6.859000000000000000e+03,4.309636802194478514e+04,-4.401210276571232427e-02,4.401210276571232427e-02,9.999999999999443778e-01
6.885000000000000000e+03,4.325973083993144974e+04,1.007929832535407882e-01,-1.007929832535407882e-01,9.999999999999371614e-01
6.912000000000000000e+03,4.342937684322529822e+04,1.959114288178876728e-01,1.959114288178876728e-01,9.999999999998551159e-01
6.939000000000000000e+03,4.359902284651914670e+04,-8.951573087878957058e-02,8.951573087878957058e-02,1.000000000000033973e+00
6.966000000000000000e+03,4.376866884981299518e+04,-5.832846084491544875e-03,-5.832846084491544875e-03,9.999999999999152900e-01
6.993000000000000000e+03,4.393831485310684366e+04,-2.678777243921406925e-01,2.678777243921406925e-01,9.999999999998936406e-01
7.020000000000000000e+03,4.410796085640069214e+04,2.430976190095861245e-01,2.430976190095861245e-01,1.000000000000030864e+00
7.048000000000000000e+03,4.428389004500172450e+04,2.823535164991128887e-01,2.823535164991128887e-01,9.999999999998044897e-01
7.075000000000000000e+03,4.445353604829557298e+04,-3.977095301805051997e-01,3.977095301805051997e-01,1.000000000000003109e+00
7.103000000000000000e+03,4.462946523689659807e+04,-6.310710408323930709e-01,6.310710408323930709e-01,9.999999999998718803e-01
7.130000000000000000e+03,4.479911124019044655e+04,6.506587414725314433e-01,6.506587414725314433e-01,9.999999999998081535e-01
7.158000000000000000e+03,4.497504042879147892e+04,6.244955699954625183e-01,6.244955699954625183e-01,9.999999999999898970e-01
7.186000000000000000e+03,4.515096961739250401e+04,8.275848432082590911e-01,8.275848432082590911e-01,9.999999999999227285e-01
