n,t,mx,z,norm
2.710000000000000000e+02,1.702743218245667777e+03,-9.970753692017058079e-01,9.970753692017058079e-01,9.999999999999108491e-01
2.740000000000000000e+02,1.721592774167206699e+03,9.990631432134654544e-01,9.990631432134654544e-01,1.000000000000000000e+00
2.770000000000000000e+02,1.740442330088745393e+03,-9.993221199813903111e-01,9.993221199813903111e-01,9.999999999999433786e-01
2.800000000000000000e+02,1.759291886010284088e+03,9.979833322885819369e-01,9.979833322885819369e-01,1.000000000000025313e+00
2.830000000000000000e+02,1.778141441931823010e+03,-9.974653863971870704e-01,9.974653863971870704e-01,9.999999999998975264e-01
2.870000000000000000e+02,1.803274183160541270e+03,-9.997303719080425921e-01,9.997303719080425921e-01,9.999999999999347189e-01
2.900000000000000000e+02,1.822123739082079965e+03,9.979389991775804436e-01,9.979389991775804436e-01,1.000000000000027534e+00
2.930000000000000000e+02,1.840973295003618659e+03,-9.977143191326498517e-01,9.977143191326498517e-01,9.999999999998938627e-01
2.960000000000000000e+02,1.859822850925157582e+03,9.990537117578123238e-01,9.990537117578123238e-01,1.000000000000005107e+00
3.000000000000000000e+02,1.884955592153875841e+03,9.975759570741185023e-01,9.975759570741185023e-01,1.000000000000031752e+00
3.030000000000000000e+02,1.903805148075414536e+03,-9.973471611554036720e-01,9.973471611554036720e-01,9.999999999998985256e-01
3.060000000000000000e+02,1.922654703996953458e+03,9.988951416570861497e-01,9.988951416570861497e-01,9.999999999999993339e-01
3.100000000000000000e+02,1.947787445225671718e+03,9.967426486394302954e-01,9.967426486394302954e-01,1.000000000000037303e+00
3.130000000000000000e+02,1.966637001147210412e+03,-9.969359059821260027e-01,9.969359059821260027e-01,9.999999999999057421e-01
3.170000000000000000e+02,1.991769742375928899e+03,-9.974573938975486165e-01,9.974573938975486165e-01,9.999999999999200639e-01
3.200000000000000000e+02,2.010619298297467594e+03,9.962251784629810869e-01,9.962251784629810869e-01,1.000000000000040856e+00
3.240000000000000000e+02,2.035752039526185854e+03,9.978819716649319771e-01,9.978819716649319771e-01,1.000000000000001110e+00
3.280000000000000000e+02,2.060884780754904114e+03,9.972624581508272579e-01,9.972624581508272579e-01,1.000000000000019318e+00
3.310000000000000000e+02,2.079734336676443036e+03,-9.981368883011741966e-01,9.981368883011741966e-01,9.999999999999465983e-01
3.350000000000000000e+02,2.104867077905161295e+03,-9.963018421949567660e-01,9.963018421949567660e-01,9.999999999999030775e-01
3.390000000000000000e+02,2.129999819133879555e+03,-9.982179905739019254e-01,9.982179905739019254e-01,9.999999999999356071e-01
3.420000000000000000e+02,2.148849375055418477e+03,9.968044913844018584e-01,9.968044913844018584e-01,1.000000000000037526e+00
3.460000000000000000e+02,2.173982116284136737e+03,9.991251096336576376e-01,9.991251096336576376e-01,9.999999999999906741e-01
3.500000000000000000e+02,2.199114857512854996e+03,9.977542623003868849e-01,9.977542623003868849e-01,1.000000000000028422e+00
3.540000000000000000e+02,2.224247598741573711e+03,9.983676134287572390e-01,9.983676134287572390e-01,1.000000000000013545e+00
3.580000000000000000e+02,2.249380339970291971e+03,9.995949322555296446e-01,9.995949322555296446e-01,9.999999999999926725e-01
3.620000000000000000e+02,2.274513081199010230e+03,9.977191152340356695e-01,9.977191152340356695e-01,1.000000000000033973e+00
3.660000000000000000e+02,2.299645822427728490e+03,9.994729053891875381e-01,9.994729053891875381e-01,9.999999999999905631e-01
3.700000000000000000e+02,2.324778563656446750e+03,9.987123002337048305e-01,9.987123002337048305e-01,1.000000000000009326e+00
3.740000000000000000e+02,2.349911304885165464e+03,9.976927157679537084e-01,9.976927157679537084e-01,1.000000000000023759e+00
3.790000000000000000e+02,2.381327231421063061e+03,-9.975181885743911181e-01,9.975181885743911181e-01,9.999999999999001910e-01
3.830000000000000000e+02,2.406459972649781321e+03,-9.989832255693285035e-01,9.989832255693285035e-01,9.999999999999396039e-01
3.870000000000000000e+02,2.431592713878500035e+03,-9.966187184305180802e-01,9.966187184305180802e-01,9.999999999998984146e-01
3.910000000000000000e+02,2.456725455107218295e+03,-9.977297114968561864e-01,9.977297114968561864e-01,9.999999999999245048e-01
3.960000000000000000e+02,2.488141381643116347e+03,9.970233010751639036e-01,9.970233010751639036e-01,1.000000000000016875e+00
4.000000000000000000e+02,2.513274122871834606e+03,9.980653275837894078e-01,9.980653275837894078e-01,9.999999999999973355e-01
4.050000000000000000e+02,2.544690049407732204e+03,-9.979825870147946976e-01,9.979825870147946976e-01,9.999999999999401590e-01
4.090000000000000000e+02,2.569822790636450918e+03,-9.963469587062738775e-01,9.963469587062738775e-01,9.999999999998979705e-01
4.140000000000000000e+02,2.601238717172348515e+03,9.967101265808857580e-01,9.967101265808857580e-01,1.000000000000036415e+00
4.190000000000000000e+02,2.632654643708246567e+03,-9.969576094289678281e-01,9.969576094289678281e-01,9.999999999998968603e-01
4.230000000000000000e+02,2.657787384936964827e+03,-9.990670620751036513e-01,9.990670620751036513e-01,9.999999999999272804e-01
4.280000000000000000e+02,2.689203311472862879e+03,9.987333799951573221e-01,9.987333799951573221e-01,1.000000000000002220e+00
4.330000000000000000e+02,2.720619238008760931e+03,-9.991096930539653531e-01,9.991096930539653531e-01,9.999999999999169553e-01
4.380000000000000000e+02,2.752035164544658983e+03,9.985493129529150469e-01,9.985493129529150469e-01,1.000000000000008438e+00
4.430000000000000000e+02,2.783451091080556580e+03,-9.987631893180387577e-01,9.987631893180387577e-01,9.999999999999078515e-01
4.470000000000000000e+02,2.808583832309274840e+03,-9.991213317478676581e-01,9.991213317478676581e-01,9.999999999999278355e-01
4.520000000000000000e+02,2.839999758845172892e+03,9.991664891597364928e-01,9.991664891597364928e-01,9.999999999999843459e-01
4.580000000000000000e+02,2.877698870688250281e+03,9.969116763596832520e-01,9.969116763596832520e-01,1.000000000000023981e+00
