t_over_T,t,sigma_x_magnus4,sigma_x_rk4,norm_magnus4,norm_rk4
5.875000000000000000e+00,3.691371367968007178e+01,8.432679772377014160e-01,8.429331779479980469e-01,1.000003933906555176e+00,9.997619986534118652e-01
5.887500000000000178e+00,3.699225349601981350e+01,8.933384418487548828e-01,8.928971290588378906e-01,1.000003933906555176e+00,9.997620582580566406e-01
5.899999999999999467e+00,3.707079331235955522e+01,9.373499751091003418e-01,9.369361996650695801e-01,1.000003933906555176e+00,9.997620582580566406e-01
5.912499999999999645e+00,3.714933312869930404e+01,9.683157801628112793e-01,9.679985642433166504e-01,1.000003933906555176e+00,9.997620582580566406e-01
5.924999999999999822e+00,3.722787294503904576e+01,9.864208102226257324e-01,9.862130284309387207e-01,1.000003933906555176e+00,9.997619986534118652e-01
5.937500000000000000e+00,3.730641276137879458e+01,9.952397346496582031e-01,9.951220154762268066e-01,1.000003933906555176e+00,9.997619390487670898e-01
5.949999999999999289e+00,3.738495257771853630e+01,9.987275004386901855e-01,9.986706972122192383e-01,1.000003933906555176e+00,9.997619986534118652e-01
5.962500000000000355e+00,3.746349239405828513e+01,9.997758865356445312e-01,9.997535943984985352e-01,1.000003933906555176e+00,9.997619390487670898e-01
5.974999999999999645e+00,3.754203221039802685e+01,9.999821186065673828e-01,9.999759793281555176e-01,1.000003933906555176e+00,9.997619390487670898e-01
5.987500000000000711e+00,3.762057202673777567e+01,9.999997615814208984e-01,9.999991655349731445e-01,1.000004053115844727e+00,9.997619986534118652e-01
6.000000000000000000e+00,3.769911184307751739e+01,9.999998807907104492e-01,9.999997615814208984e-01,1.000003933906555176e+00,9.997618794441223145e-01
6.012499999999999289e+00,3.777765165941725911e+01,9.999990463256835938e-01,9.999997615814208984e-01,1.000004053115844727e+00,9.997619390487670898e-01
6.025000000000000355e+00,3.785619147575700794e+01,9.999758601188659668e-01,9.999820590019226074e-01,1.000003933906555176e+00,9.997618794441223145e-01
6.037499999999999645e+00,3.793473129209674966e+01,9.997528791427612305e-01,9.997751712799072266e-01,1.000003933906555176e+00,9.997619390487670898e-01
6.050000000000000711e+00,3.801327110843649848e+01,9.986685514450073242e-01,9.987252950668334961e-01,1.000003933906555176e+00,9.997618198394775391e-01
6.062500000000000000e+00,3.809181092477624020e+01,9.951174259185791016e-01,9.952349066734313965e-01,1.000003933906555176e+00,9.997618198394775391e-01
6.075000000000000178e+00,3.817035074111598902e+01,9.862045645713806152e-01,9.864120483398437500e-01,1.000003814697265625e+00,9.997617602348327637e-01
6.087500000000000355e+00,3.824889055745573074e+01,9.679850339889526367e-01,9.683014154434204102e-01,1.000003814697265625e+00,9.997618198394775391e-01
6.100000000000000533e+00,3.832743037379547957e+01,9.369174242019653320e-01,9.373298287391662598e-01,1.000003814697265625e+00,9.997618198394775391e-01
6.112499999999999822e+00,3.840597019013522129e+01,8.928753733634948730e-01,8.933150768280029297e-01,1.000003814697265625e+00,9.997617602348327637e-01
6.125000000000000000e+00,3.848451000647496301e+01,8.429131507873535156e-01,8.432476520538330078e-01,1.000003814697265625e+00,9.997618198394775391e-01
6.137500000000000178e+00,3.856304982281471183e+01,8.029890656471252441e-01,8.030564188957214355e-01,1.000003814697265625e+00,9.997618198394775391e-01
6.149999999999999467e+00,3.864158963915445355e+01,7.933312058448791504e-01,7.930296659469604492e-01,1.000003814697265625e+00,9.997617602348327637e-01
6.162500000000000533e+00,3.872012945549420238e+01,8.249623775482177734e-01,8.243669271469116211e-01,1.000003814697265625e+00,9.997617602348327637e-01
6.174999999999999822e+00,3.879866927183394409e+01,8.825696110725402832e-01,8.819835186004638672e-01,1.000003814697265625e+00,9.997617006301879883e-01
6.187500000000000888e+00,3.887720908817369292e+01,9.195972084999084473e-01,9.194276928901672363e-01,1.000003695487976074e+00,9.997617006301879883e-01
6.200000000000000178e+00,3.895574890451343464e+01,8.831912279129028320e-01,8.836421370506286621e-01,1.000003814697265625e+00,9.997616410255432129e-01
6.212499999999999467e+00,3.903428872085317636e+01,7.651072144508361816e-01,7.658945322036743164e-01,1.000003814697265625e+00,9.997615814208984375e-01
6.225000000000000533e+00,3.911282853719292518e+01,6.353048086166381836e-01,6.357456445693969727e-01,1.000003576278686523e+00,9.997614026069641113e-01
6.237499999999999822e+00,3.919136835353266690e+01,6.006318330764770508e-01,6.002383828163146973e-01,1.000003695487976074e+00,9.997613430023193359e-01
6.250000000000000000e+00,3.926990816987241573e+01,6.922528147697448730e-01,6.913586854934692383e-01,1.000003695487976074e+00,9.997611045837402344e-01
6.262500000000000178e+00,3.934844798621215745e+01,7.950059771537780762e-01,7.946047782897949219e-01,1.000003695487976074e+00,9.997609257698059082e-01
6.275000000000000355e+00,3.942698780255190627e+01,7.468826770782470703e-01,7.475246191024780273e-01,1.000003576278686523e+00,9.997605085372924805e-01
6.287499999999999645e+00,3.950552761889164799e+01,5.498238801956176758e-01,5.507577657699584961e-01,1.000003576278686523e+00,9.997602105140686035e-01
6.299999999999999822e+00,3.958406743523138971e+01,4.169546961784362793e-01,4.169083833694458008e-01,1.000003695487976074e+00,9.997598528861999512e-01
6.312500000000000000e+00,3.966260725157113853e+01,5.070022344589233398e-01,5.059726238250732422e-01,1.000003695487976074e+00,9.997594356536865234e-01
6.324999999999999289e+00,3.974114706791088025e+01,6.603096127510070801e-01,6.598030328750610352e-01,1.000003695487976074e+00,9.997588396072387695e-01
6.337500000000000355e+00,3.981968688425062908e+01,5.880464911460876465e-01,5.889033079147338867e-01,1.000003695487976074e+00,9.997582435607910156e-01
6.349999999999999645e+00,3.989822670059037080e+01,3.332193195819854736e-01,3.341103494167327881e-01,1.000003695487976074e+00,9.997574090957641602e-01
6.362500000000000711e+00,3.997676651693011962e+01,2.565978765487670898e-01,2.560108006000518799e-01,1.000003814697265625e+00,9.997565150260925293e-01
6.375000000000000000e+00,4.005530633326986134e+01,4.456552863121032715e-01,4.445495307445526123e-01,1.000003814697265625e+00,9.997556209564208984e-01
6.387500000000000178e+00,4.013384614960961017e+01,5.152527093887329102e-01,5.155979990959167480e-01,1.000003814697265625e+00,9.997544288635253906e-01
6.400000000000000355e+00,4.021238596594935188e+01,2.644337117671966553e-01,2.656565010547637939e-01,1.000003814697265625e+00,9.997533559799194336e-01
6.412499999999999645e+00,4.029092578228909360e+01,7.889150083065032959e-02,7.872813940048217773e-02,1.000003933906555176e+00,9.997521638870239258e-01
6.424999999999999822e+00,4.036946559862884243e+01,2.454980313777923584e-01,2.442155480384826660e-01,1.000003933906555176e+00,9.997508525848388672e-01
6.437500000000000000e+00,4.044800541496858415e+01,3.832699060440063477e-01,3.833265602588653564e-01,1.000003933906555176e+00,9.997494220733642578e-01
6.450000000000000178e+00,4.052654523130833297e+01,1.478675156831741333e-01,1.491914391517639160e-01,1.000004053115844727e+00,9.997480511665344238e-01
6.462499999999999467e+00,4.060508504764807469e+01,-7.966092228889465332e-02,-7.966435700654983521e-02,1.000004053115844727e+00,9.997464418411254883e-01
6.475000000000000533e+00,4.068362486398782352e+01,7.803544402122497559e-02,7.668342441320419312e-02,1.000004053115844727e+00,9.997449517250061035e-01
6.487499999999999822e+00,4.076216468032756524e+01,2.344888001680374146e-01,2.344790846109390259e-01,1.000004053115844727e+00,9.997433423995971680e-01
6.500000000000000888e+00,4.084070449666731406e+01,-7.156417123042047024e-04,6.586784729734063148e-04,1.000004053115844727e+00,9.997417926788330078e-01
6.512500000000000178e+00,4.091924431300705578e+01,-2.344897091388702393e-01,-2.344788312911987305e-01,1.000004172325134277e+00,9.997401237487792969e-01
6.524999999999999467e+00,4.099778412934679750e+01,-7.660789042711257935e-02,-7.799654453992843628e-02,1.000004172325134277e+00,9.997385740280151367e-01
6.537500000000000533e+00,4.107632394568654632e+01,7.967664301395416260e-02,7.965109497308731079e-02,1.000004172325134277e+00,9.997370839118957520e-01
6.549999999999999822e+00,4.115486376202628804e+01,-1.492819339036941528e-01,-1.478905528783798218e-01,1.000004053115844727e+00,9.997355937957763672e-01
6.562500000000000000e+00,4.123340357836603687e+01,-3.833417892456054688e-01,-3.832631111145019531e-01,1.000004053115844727e+00,9.997341632843017578e-01
6.575000000000000178e+00,4.131194339470577859e+01,-2.441094368696212769e-01,-2.454921752214431763e-01,1.000004172325134277e+00,9.997326731681823730e-01
6.587500000000000355e+00,4.139048321104552741e+01,-7.870011031627655029e-02,-7.890020310878753662e-02,1.000004172325134277e+00,9.997314214706420898e-01
6.599999999999999645e+00,4.146902302738526913e+01,-2.657682597637176514e-01,-2.644289731979370117e-01,1.000004172325134277e+00,9.997302293777465820e-01
6.612499999999999822e+00,4.154756284372501085e+01,-5.156419277191162109e-01,-5.152441859245300293e-01,1.000004172325134277e+00,9.997290968894958496e-01
6.625000000000000000e+00,4.162610266006475968e+01,-4.444342553615570068e-01,-4.456719160079956055e-01,1.000004291534423828e+00,9.997280836105346680e-01
6.637499999999999289e+00,4.170464247640450139e+01,-2.559334337711334229e-01,-2.566157877445220947e-01,1.000004291534423828e+00,9.997270703315734863e-01
6.650000000000000355e+00,4.178318229274425022e+01,-3.342042565345764160e-01,-3.332027494907379150e-01,1.000004291534423828e+00,9.997261762619018555e-01
6.662499999999999645e+00,4.186172210908399194e+01,-5.890105962753295898e-01,-5.880217552185058594e-01,1.000004291534423828e+00,9.997254610061645508e-01
6.675000000000000711e+00,4.194026192542374076e+01,-6.597462892532348633e-01,-6.603232622146606445e-01,1.000004291534423828e+00,9.997248649597167969e-01
6.687500000000000000e+00,4.201880174176348248e+01,-5.058363080024719238e-01,-5.070391893386840820e-01,1.000004291534423828e+00,9.997243285179138184e-01
6.699999999999999289e+00,4.209734155810322420e+01,-4.168905019760131836e-01,-4.169626533985137939e-01,1.000004172325134277e+00,9.997238516807556152e-01
6.712500000000000355e+00,4.217588137444297303e+01,-5.508759021759033203e-01,-5.497928261756896973e-01,1.000004291534423828e+00,9.997234344482421875e-01
6.724999999999999645e+00,4.225442119078271475e+01,-7.476140856742858887e-01,-7.468567490577697754e-01,1.000004410743713379e+00,9.997231364250183105e-01
6.737499999999999822e+00,4.233296100712246357e+01,-7.945542931556701660e-01,-7.950203418731689453e-01,1.000004410743713379e+00,9.997228384017944336e-01
6.750000000000000000e+00,4.241150082346220529e+01,-6.912333965301513672e-01,-6.922919750213623047e-01,1.000004410743713379e+00,9.997225999832153320e-01
6.762500000000000178e+00,4.249004063980195411e+01,-6.001747250556945801e-01,-6.006546616554260254e-01,1.000004410743713379e+00,9.997224807739257812e-01
6.774999999999999467e+00,4.256858045614169583e+01,-6.357972025871276855e-01,-6.352922916412353516e-01,1.000004529953002930e+00,9.997223019599914551e-01
6.787500000000000533e+00,4.264712027248144466e+01,-7.659999132156372070e-01,-7.650761008262634277e-01,1.000004529953002930e+00,9.997223019599914551e-01
6.799999999999999822e+00,4.272566008882118638e+01,-8.837065100669860840e-01,-8.831707239151000977e-01,1.000004529953002930e+00,9.997221231460571289e-01
6.812499999999999112e+00,4.280419990516092810e+01,-9.194073081016540527e-01,-9.196028709411621094e-01,1.000004529953002930e+00,9.997221827507019043e-01
6.825000000000000178e+00,4.288273972150067692e+01,-8.819022774696350098e-01,-8.825951814651489258e-01,1.000004529953002930e+00,9.997221231460571289e-01
6.837499999999999467e+00,4.296127953784041864e+01,-8.242804408073425293e-01,-8.249908089637756348e-01,1.000004529953002930e+00,9.997220039367675781e-01
6.850000000000000533e+00,4.303981935418016747e+01,-7.929810285568237305e-01,-7.933488488197326660e-01,1.000004529953002930e+00,9.997220635414123535e-01
6.862499999999999822e+00,4.311835917051990918e+01,-8.030577301979064941e-01,-8.029916286468505859e-01,1.000004529953002930e+00,9.997220039367675781e-01
6.875000000000000000e+00,4.319689898685965801e+01,-8.432866334915161133e-01,-8.429039716720581055e-01,1.000004529953002930e+00,9.997219443321228027e-01
6.887500000000000178e+00,4.327543880319939973e+01,-8.933701515197753906e-01,-8.928605318069458008e-01,1.000004529953002930e+00,9.997219443321228027e-01
6.900000000000000355e+00,4.335397861953914855e+01,-9.373829960823059082e-01,-9.369025230407714844e-01,1.000004529953002930e+00,9.997218847274780273e-01
6.912499999999999645e+00,4.343251843587889027e+01,-9.683429598808288574e-01,-9.679732918739318848e-01,1.000004529953002930e+00,9.997218847274780273e-01
6.924999999999999822e+00,4.351105825221863199e+01,-9.864394664764404297e-01,-9.861965775489807129e-01,1.000004529953002930e+00,9.997219443321228027e-01
6.937500000000000000e+00,4.358959806855838082e+01,-9.952506422996520996e-01,-9.951128959655761719e-01,1.000004529953002930e+00,9.997218847274780273e-01
6.949999999999999289e+00,4.366813788489812254e+01,-9.987329840660095215e-01,-9.986663460731506348e-01,1.000004529953002930e+00,9.997219443321228027e-01
6.962500000000000355e+00,4.374667770123787136e+01,-9.997781515121459961e-01,-9.997519850730895996e-01,1.000004529953002930e+00,9.997219443321228027e-01
6.974999999999999645e+00,4.382521751757761308e+01,-9.999825954437255859e-01,-9.999756217002868652e-01,1.000004529953002930e+00,9.997219443321228027e-01
6.987500000000000711e+00,4.390375733391736190e+01,-9.999998807907104492e-01,-9.999990463256835938e-01,1.000004529953002930e+00,9.997220039367675781e-01
7.000000000000000000e+00,4.398229715025710362e+01,-9.999996423721313477e-01,-9.999997615814208984e-01,1.000004529953002930e+00,9.997220635414123535e-01
7.012499999999999289e+00,4.406083696659684534e+01,-9.999989271163940430e-01,-9.999999403953552246e-01,1.000004649162292480e+00,9.997220039367675781e-01
7.025000000000000355e+00,4.413937678293659417e+01,-9.999751448631286621e-01,-9.999823570251464844e-01,1.000004649162292480e+00,9.997219443321228027e-01
7.037499999999999645e+00,4.421791659927633589e+01,-9.997504949569702148e-01,-9.997768402099609375e-01,1.000004529953002930e+00,9.997219443321228027e-01
7.050000000000000711e+00,4.429645641561608471e+01,-9.986628890037536621e-01,-9.987297654151916504e-01,1.000004529953002930e+00,9.997218847274780273e-01
7.062500000000000000e+00,4.437499623195582643e+01,-9.951063990592956543e-01,-9.952441453933715820e-01,1.000004529953002930e+00,9.997218251228332520e-01
7.075000000000000178e+00,4.445353604829557526e+01,-9.861859083175659180e-01,-9.864283800125122070e-01,1.000004529953002930e+00,9.997218251228332520e-01
7.087500000000000355e+00,4.453207586463531698e+01,-9.679577946662902832e-01,-9.683266282081604004e-01,1.000004529953002930e+00,9.997218847274780273e-01
7.099999999999999645e+00,4.461061568097505869e+01,-9.368843436241149902e-01,-9.373633265495300293e-01,1.000004529953002930e+00,9.997218847274780273e-01
7.112499999999999822e+00,4.468915549731480752e+01,-8.928437232971191406e-01,-8.933516740798950195e-01,1.000004529953002930e+00,9.997219443321228027e-01
7.125000000000000000e+00,4.476769531365454924e+01,-8.428948521614074707e-01,-8.432766795158386230e-01,1.000004529953002930e+00,9.997218847274780273e-01
7.137500000000000178e+00,4.484623512999429806e+01,-8.029967546463012695e-01,-8.030647635459899902e-01,1.000004649162292480e+00,9.997218847274780273e-01
7.149999999999999467e+00,4.492477494633403978e+01,-7.933703660964965820e-01,-7.930084466934204102e-01,1.000004529953002930e+00,9.997218847274780273e-01
7.162500000000000533e+00,4.500331476267378861e+01,-8.250216841697692871e-01,-8.243207931518554688e-01,1.000004529953002930e+00,9.997219443321228027e-01
7.174999999999999822e+00,4.508185457901353033e+01,-8.826195597648620605e-01,-8.819360733032226562e-01,1.000004649162292480e+00,9.997218847274780273e-01
7.187500000000000888e+00,4.516039439535327915e+01,-9.196036458015441895e-01,-9.194121360778808594e-01,1.000004529953002930e+00,9.997218251228332520e-01
7.200000000000000178e+00,4.523893421169302087e+01,-8.831443786621093750e-01,-8.836766481399536133e-01,1.000004529953002930e+00,9.997217655181884766e-01
7.212499999999999467e+00,4.531747402803276259e+01,-7.650421261787414551e-01,-7.659583091735839844e-01,1.000004649162292480e+00,9.997217655181884766e-01
7.225000000000000533e+00,4.539601384437251141e+01,-6.352819800376892090e-01,-6.357840299606323242e-01,1.000004529953002930e+00,9.997216463088989258e-01
7.237499999999999822e+00,4.547455366071225313e+01,-6.006827354431152344e-01,-6.002102494239807129e-01,1.000004649162292480e+00,9.997216463088989258e-01
7.250000000000000000e+00,4.555309347705200196e+01,-6.923343539237976074e-01,-6.912876963615417480e-01,1.000004649162292480e+00,9.997214078903198242e-01
7.262500000000000178e+00,4.563163329339174368e+01,-7.950301766395568848e-01,-7.945701479911804199e-01,1.000004649162292480e+00,9.997212290763854980e-01
7.275000000000000355e+00,4.571017310973149250e+01,-7.468168735504150391e-01,-7.475734949111938477e-01,1.000004649162292480e+00,9.997209310531616211e-01
7.287499999999999645e+00,4.578871292607123422e+01,-5.497493743896484375e-01,-5.508342981338500977e-01,1.000004649162292480e+00,9.997205734252929688e-01
7.300000000000000711e+00,4.586725274241098305e+01,-4.169782996177673340e-01,-4.169092774391174316e-01,1.000004649162292480e+00,9.997201561927795410e-01
7.312500000000000000e+00,4.594579255875072477e+01,-5.071005821228027344e-01,-5.058921575546264648e-01,1.000004529953002930e+00,9.997196793556213379e-01
7.324999999999999289e+00,4.602433237509046648e+01,-6.603410840034484863e-01,-6.597595810890197754e-01,1.000004649162292480e+00,9.997192621231079102e-01
7.337500000000000355e+00,4.610287219143021531e+01,-5.879601836204528809e-01,-5.889683961868286133e-01,1.000004768371582031e+00,9.997184872627258301e-01
7.349999999999999645e+00,4.618141200776995703e+01,-3.331553339958190918e-01,-3.341834545135498047e-01,1.000004649162292480e+00,9.997177720069885254e-01
7.362500000000000711e+00,4.625995182410970585e+01,-2.566698789596557617e-01,-2.559692561626434326e-01,1.000004768371582031e+00,9.997169375419616699e-01
7.375000000000000000e+00,4.633849164044944757e+01,-4.457458555698394775e-01,-4.444619417190551758e-01,1.000004768371582031e+00,9.997159838676452637e-01
7.387500000000000178e+00,4.641703145678919640e+01,-5.152028799057006836e-01,-5.156201720237731934e-01,1.000004887580871582e+00,9.997149705886840820e-01
7.400000000000000355e+00,4.649557127312893812e+01,-2.643348276615142822e-01,-2.657518386840820312e-01,1.000004887580871582e+00,9.997137784957885742e-01
7.412499999999999645e+00,4.657411108946867984e+01,-7.893115282058715820e-02,-7.872114330530166626e-02,1.000004768371582031e+00,9.997125267982482910e-01
7.424999999999999822e+00,4.665265090580842866e+01,-2.456059008836746216e-01,-2.441174983978271484e-01,1.000004887580871582e+00,9.997112751007080078e-01
7.437500000000000000e+00,4.673119072214817038e+01,-3.832407593727111816e-01,-3.833255767822265625e-01,1.000005006790161133e+00,9.997099041938781738e-01
7.450000000000000178e+00,4.680973053848791920e+01,-1.477594077587127686e-01,-1.492918431758880615e-01,1.000005006790161133e+00,9.997085332870483398e-01
7.462499999999999467e+00,4.688827035482766092e+01,7.963278144598007202e-02,7.965932041406631470e-02,1.000005125999450684e+00,9.997069835662841797e-01
7.475000000000000533e+00,4.696681017116740975e+01,-7.814557105302810669e-02,-7.658236473798751831e-02,1.000005125999450684e+00,9.997053742408752441e-01
7.487499999999999822e+00,4.704534998750715147e+01,-2.344616502523422241e-01,-2.344734668731689453e-01,1.000005125999450684e+00,9.997037649154663086e-01
7.499999999999999112e+00,4.712388980384689319e+01,8.244889322668313980e-04,-7.601423421874642372e-04,1.000005125999450684e+00,9.997022151947021484e-01
7.512500000000000178e+00,4.720242962018664201e+01,2.344617098569869995e-01,2.344736009836196899e-01,1.000005245208740234e+00,9.997006058692932129e-01
7.524999999999999467e+00,4.728096943652638373e+01,7.650198787450790405e-02,7.809774577617645264e-02,1.000005125999450684e+00,9.996989965438842773e-01
7.537500000000000533e+00,4.735950925286613256e+01,-7.964833080768585205e-02,-7.964530587196350098e-02,1.000005125999450684e+00,9.996975064277648926e-01
7.549999999999999822e+00,4.743804906920587428e+01,1.493876427412033081e-01,1.477909982204437256e-01,1.000005245208740234e+00,9.996958971023559570e-01
7.562500000000000000e+00,4.751658888554562310e+01,3.833188712596893311e-01,3.832540214061737061e-01,1.000005245208740234e+00,9.996944665908813477e-01
7.575000000000000178e+00,4.759512870188536482e+01,2.440082728862762451e-01,2.455897778272628784e-01,1.000005245208740234e+00,9.996930956840515137e-01
7.587500000000000355e+00,4.767366851822511364e+01,7.871714979410171509e-02,7.891801744699478149e-02,1.000005245208740234e+00,9.996917843818664551e-01
7.599999999999999645e+00,4.775220833456485536e+01,2.658712863922119141e-01,2.643365561962127686e-01,1.000005245208740234e+00,9.996905326843261719e-01
7.612499999999999822e+00,4.783074815090459708e+01,5.156447291374206543e-01,5.152129530906677246e-01,1.000005364418029785e+00,9.996894001960754395e-01
7.625000000000000000e+00,4.790928796724434591e+01,4.443404376506805420e-01,4.457560181617736816e-01,1.000005364418029785e+00,9.996883273124694824e-01
7.637499999999999289e+00,4.798782778358408763e+01,2.559119760990142822e-01,2.566665112972259521e-01,1.000005483627319336e+00,9.996873736381530762e-01
7.650000000000000355e+00,4.806636759992383645e+01,3.342916071414947510e-01,3.331370651721954346e-01,1.000005483627319336e+00,9.996865987777709961e-01
7.662499999999999645e+00,4.814490741626357817e+01,5.890645384788513184e-01,5.879517197608947754e-01,1.000005602836608887e+00,9.996857643127441406e-01
7.675000000000000711e+00,4.822344723260332700e+01,6.596897244453430176e-01,6.603591442108154297e-01,1.000005602836608887e+00,9.996850490570068359e-01
7.687500000000000000e+00,4.830198704894306871e+01,5.057634115219116211e-01,5.071224570274353027e-01,1.000005602836608887e+00,9.996845722198486328e-01
7.700000000000000178e+00,4.838052686528281754e+01,4.169097542762756348e-01,4.169719219207763672e-01,1.000005602836608887e+00,9.996840953826904297e-01
7.712500000000000355e+00,4.845906668162255926e+01,5.509589910507202148e-01,5.497208237648010254e-01,1.000005602836608887e+00,9.996837377548217773e-01
7.724999999999999645e+00,4.853760649796230098e+01,7.476540207862854004e-01,7.468029856681823730e-01,1.000005602836608887e+00,9.996833801269531250e-01
7.737499999999999822e+00,4.861614631430204980e+01,7.945090532302856445e-01,7.950494289398193359e-01,1.000005602836608887e+00,9.996831417083740234e-01
7.750000000000000000e+00,4.869468613064179152e+01,6.911646127700805664e-01,6.923640966415405273e-01,1.000005602836608887e+00,9.996829032897949219e-01
7.762500000000000178e+00,4.877322594698154035e+01,6.001614332199096680e-01,6.006904244422912598e-01,1.000005602836608887e+00,9.996827840805053711e-01
7.774999999999999467e+00,4.885176576332128207e+01,6.358503103256225586e-01,6.352610588073730469e-01,1.000005722045898438e+00,9.996826052665710449e-01
7.787500000000000533e+00,4.893030557966103089e+01,7.660675644874572754e-01,7.650141716003417969e-01,1.000005722045898438e+00,9.996825456619262695e-01
7.799999999999999822e+00,4.900884539600077261e+01,8.837348818778991699e-01,8.831329345703125000e-01,1.000005722045898438e+00,9.996823668479919434e-01
7.812499999999999112e+00,4.908738521234051433e+01,9.193838834762573242e-01,9.196143150329589844e-01,1.000005722045898438e+00,9.996823072433471680e-01
7.825000000000000178e+00,4.916592502868026315e+01,8.818531036376953125e-01,8.826414942741394043e-01,1.000005722045898438e+00,9.996822476387023926e-01
7.837499999999999467e+00,4.924446484502000487e+01,8.242403268814086914e-01,8.250398635864257812e-01,1.000005841255187988e+00,9.996823072433471680e-01
7.850000000000000533e+00,4.932300466135975370e+01,7.929708957672119141e-01,7.933760285377502441e-01,1.000005841255187988e+00,9.996821880340576172e-01
7.862499999999999822e+00,4.940154447769949542e+01,8.030782341957092285e-01,8.029896616935729980e-01,1.000005841255187988e+00,9.996821880340576172e-01
7.875000000000000000e+00,4.948008429403924424e+01,8.433254957199096680e-01,8.428798913955688477e-01,1.000005841255187988e+00,9.996820688247680664e-01
7.887500000000000178e+00,4.955862411037898596e+01,8.934128880500793457e-01,8.928272128105163574e-01,1.000005960464477539e+00,9.996821284294128418e-01
7.899999999999999467e+00,4.963716392671872768e+01,9.374192953109741211e-01,9.368703961372375488e-01,1.000005960464477539e+00,9.996820688247680664e-01
7.912499999999999645e+00,4.971570374305847650e+01,9.683687090873718262e-01,9.679480791091918945e-01,1.000005841255187988e+00,9.996821284294128418e-01
7.924999999999999822e+00,4.979424355939821822e+01,9.864555001258850098e-01,9.861799478530883789e-01,1.000005960464477539e+00,9.996821284294128418e-01
7.937500000000000000e+00,4.987278337573796705e+01,9.952592253684997559e-01,9.951031804084777832e-01,1.000005841255187988e+00,9.996821284294128418e-01
7.949999999999999289e+00,4.995132319207770877e+01,9.987367987632751465e-01,9.986613988876342773e-01,1.000005841255187988e+00,9.996822476387023926e-01
7.962500000000000355e+00,5.002986300841745759e+01,9.997794032096862793e-01,9.997499585151672363e-01,1.000005841255187988e+00,9.996822476387023926e-01
7.974999999999999645e+00,5.010840282475719931e+01,9.999830722808837891e-01,9.999747872352600098e-01,1.000005841255187988e+00,9.996822476387023926e-01
7.987500000000000711e+00,5.018694264109694814e+01,9.999997615814208984e-01,9.999988675117492676e-01,1.000005841255187988e+00,9.996821880340576172e-01
8.000000000000000000e+00,5.026548245743668986e+01,9.999996423721313477e-01,9.999996423721313477e-01,1.000005960464477539e+00,9.996821284294128418e-01
8.012499999999999289e+00,5.034402227377643158e+01,9.999988079071044922e-01,9.999998211860656738e-01,1.000005841255187988e+00,9.996821880340576172e-01
8.025000000000000355e+00,5.042256209011618040e+01,9.999745488166809082e-01,9.999827146530151367e-01,1.000005841255187988e+00,9.996821880340576172e-01
8.037499999999999645e+00,5.050110190645592212e+01,9.997490048408508301e-01,9.997785687446594238e-01,1.000005841255187988e+00,9.996821284294128418e-01
8.050000000000000711e+00,5.057964172279567094e+01,9.986588954925537109e-01,9.987342357635498047e-01,1.000005841255187988e+00,9.996821284294128418e-01
8.062500000000000000e+00,5.065818153913541266e+01,9.950976371765136719e-01,9.952535033226013184e-01,1.000005722045898438e+00,9.996821284294128418e-01
8.075000000000001066e+00,5.073672135547516149e+01,9.861696958541870117e-01,9.864448308944702148e-01,1.000005722045898438e+00,9.996821284294128418e-01
8.087500000000000355e+00,5.081526117181490321e+01,9.679318666458129883e-01,9.683516025543212891e-01,1.000005841255187988e+00,9.996820688247680664e-01
8.100000000000001421e+00,5.089380098815465203e+01,9.368476271629333496e-01,9.373953938484191895e-01,1.000005841255187988e+00,9.996821284294128418e-01
8.112500000000000711e+00,5.097234080449439375e+01,8.928009867668151855e-01,8.933848738670349121e-01,1.000005841255187988e+00,9.996821284294128418e-01
8.125000000000000000e+00,5.105088062083413547e+01,8.428561687469482422e-01,8.433007597923278809e-01,1.000005841255187988e+00,9.996820092201232910e-01
8.137500000000001066e+00,5.112942043717388430e+01,8.029764890670776367e-01,8.030667304992675781e-01,1.000005722045898438e+00,9.996820688247680664e-01
8.150000000000000355e+00,5.120796025351362601e+01,7.933806180953979492e-01,7.929811477661132812e-01,1.000005722045898438e+00,9.996820092201232910e-01
8.162499999999999645e+00,5.128650006985337484e+01,8.250616192817687988e-01,8.242713809013366699e-01,1.000005722045898438e+00,9.996820092201232910e-01
8.175000000000000711e+00,5.136503988619311656e+01,8.826684951782226562e-01,8.818894028663635254e-01,1.000005602836608887e+00,9.996820092201232910e-01
8.187500000000000000e+00,5.144357970253286538e+01,9.196268320083618164e-01,9.194002747535705566e-01,1.000005722045898438e+00,9.996818900108337402e-01
8.199999999999999289e+00,5.152211951887260710e+01,8.831157684326171875e-01,8.837140798568725586e-01,1.000005722045898438e+00,9.996818304061889648e-01
8.212500000000000355e+00,5.160065933521234882e+01,7.649742960929870605e-01,7.660200595855712891e-01,1.000005722045898438e+00,9.996817111968994141e-01
8.224999999999999645e+00,5.167919915155209765e+01,6.352291107177734375e-01,6.358156204223632812e-01,1.000005722045898438e+00,9.996815919876098633e-01
8.237499999999998934e+00,5.175773896789183937e+01,6.006962656974792480e-01,6.001749634742736816e-01,1.000005722045898438e+00,9.996815323829650879e-01
8.250000000000000000e+00,5.183627878423158819e+01,6.924025416374206543e-01,6.912152171134948730e-01,1.000005841255187988e+00,9.996812939643859863e-01
